Y,onpromotion,htype,locale,locale_name,transferred,f2,date,dcoilwtico,f3,tid,transactions,f5,store_nbr,city,state,stype,cluster,f4,item_nbr,family,class,perishable,f1,unit_sales
-9542.97042729964,0,4,2,15,1,675,531,9,793,24715,2,401,50,8,6,0,16,604,1729,12,26,0,950,6.0
-4465.571416780413,2,4,2,15,1,729,182,8,799,8396,1,958,15,21,14,2,2,667,1413,7,228,0,697,1.0
-2613.91730417588,0,4,2,15,1,361,1541,2,663,75914,3,410,5,18,12,3,12,18,3463,12,26,0,629,6.0
-7867.403400826403,0,4,2,15,1,619,1275,3,364,62070,2,150,27,8,6,4,9,587,622,9,169,1,549,2.0
-15399.412054927208,0,4,2,15,1,705,937,3,791,44278,2,221,0,18,12,3,12,993,2595,3,77,0,710,9.0
5227.052764827156,0,2,1,4,0,714,1200,0,388,58107,3,957,39,13,4,2,2,57,2377,12,4,0,191,6.0
-5109.7987425683,0,4,2,15,1,865,1480,4,63,72679,1,355,3,18,12,3,8,847,3883,12,9,0,973,16.0
-6901.929361286922,2,4,2,15,1,422,258,9,63,11930,2,408,0,18,12,3,12,993,846,5,183,1,111,3.0
-5421.370815425573,0,4,2,15,1,74,1002,2,452,47667,4,530,33,8,6,1,5,644,821,25,246,0,736,1.0
-7046.146307319665,0,3,3,10,0,49,903,5,814,42578,1,681,4,21,14,3,3,552,1395,7,222,0,199,2.0
-7441.923184402949,0,4,2,15,1,640,823,4,118,38642,2,3,16,18,12,2,11,667,468,3,71,0,394,3.0
-12524.344502971,0,4,2,15,1,731,1143,0,852,55080,0,93,31,8,6,2,2,555,1214,12,0,0,928,4.0
-3974.974961262793,0,4,2,15,1,216,1135,0,592,54629,2,688,4,21,14,3,3,552,3,12,16,0,972,2.0
-14082.25276523749,0,3,1,4,0,414,871,5,874,41012,1,11,36,3,0,3,1,565,1683,12,26,0,261,7.0
-6696.162166647758,0,4,2,15,1,641,907,5,777,42814,6,524,43,18,12,0,4,413,2666,3,77,0,461,49.0
-6874.663732641844,0,4,2,15,1,677,822,4,271,38590,1,476,13,19,2,2,6,915,2233,16,300,0,742,3.0
-17267.800171663053,0,4,2,15,1,910,1676,3,839,83174,2,135,0,18,12,3,12,993,1480,3,72,0,87,2.0
-5706.750138992214,0,4,2,15,1,155,935,2,568,44212,2,34,37,12,8,3,3,115,39,12,9,0,943,4.0
-2999.910422504354,2,4,2,15,1,535,274,9,740,12716,1,664,38,3,0,1,5,243,1355,12,0,0,596,2.0
-5299.218732474456,0,4,2,15,1,506,1488,5,444,73136,2,440,36,3,0,3,1,565,580,10,164,1,918,1.0
-6156.3498501957365,0,4,2,15,1,402,587,7,267,27349,1,148,40,13,4,3,3,476,1531,7,226,0,198,1.0
-1499.3845259243485,2,4,2,15,1,611,264,9,41,12233,0,226,24,20,13,3,0,370,100,3,71,0,834,4.0
-3294.2742401561773,0,4,2,15,1,104,1670,3,354,82850,3,964,0,18,12,3,12,993,2361,3,69,0,613,8.0
-14018.69189208273,0,4,2,15,1,830,1238,3,821,60088,2,370,6,18,12,3,7,926,427,12,9,0,285,1.0
-1700.8283720083618,0,4,2,15,1,242,1119,0,421,53804,1,812,27,8,6,4,9,587,839,9,178,1,523,6.361
-8388.559477239673,0,4,2,15,1,47,620,6,780,28870,6,495,2,18,12,3,7,508,2705,26,314,0,55,6.0
-5438.648071802869,0,4,2,15,1,211,1639,2,678,81227,4,401,51,14,10,0,10,304,2644,3,79,0,906,2.0
3630.305510031404,1,3,0,7,0,602,1266,3,506,61608,1,827,42,6,5,4,9,33,218,12,46,0,996,4.0
-4679.227840259544,2,4,2,15,1,860,342,7,723,15890,1,441,12,10,3,2,14,228,945,12,56,0,947,1.0
-10383.338172173406,0,4,2,15,1,430,464,9,628,21610,4,531,48,18,12,0,10,967,679,9,169,1,751,4.0
-7639.564874279755,2,4,2,15,1,734,390,7,932,18129,5,431,45,18,12,0,13,282,23,7,222,0,719,3.0
-9463.406999021368,0,3,0,19,0,42,474,9,860,22054,0,719,29,8,6,2,2,829,773,24,158,1,598,1.824
3277.9036775663008,0,4,2,15,1,94,1342,2,508,65577,3,935,23,8,6,3,0,166,2194,12,8,0,784,5.0
-2208.9245920156354,0,4,2,15,1,658,1511,5,622,74368,4,876,49,0,15,0,13,496,2455,18,240,0,399,4.0
-4293.022039146311,0,4,2,15,1,839,813,3,889,38169,2,575,37,12,8,3,3,115,2352,9,167,1,466,2.0
-2998.5264250098908,0,4,2,15,1,228,977,2,419,46368,0,248,34,15,6,2,2,100,1796,12,14,0,211,1.0
518.6631926156833,0,4,2,15,1,744,713,5,191,33374,6,841,47,18,12,0,13,639,851,7,224,0,638,3.0
-6860.33981042346,0,4,2,15,1,983,1350,1,236,65969,2,435,6,18,12,3,7,926,1097,12,28,0,937,3.0
-17684.92618804621,0,4,2,15,1,254,461,8,925,21434,3,154,8,18,12,1,5,960,1791,12,26,0,38,13.0
-2364.5932502218384,2,4,2,15,1,233,78,6,280,3573,0,77,34,15,6,2,2,100,660,12,46,0,945,1.0
-5747.808435565068,0,4,2,15,1,998,1335,1,562,65244,5,956,48,18,12,0,10,967,3282,3,76,0,67,2.0
-1055.735074105075,0,4,2,15,1,980,463,9,342,21521,3,287,1,18,12,3,12,75,1501,7,233,0,761,7.0
-9251.833397667717,1,4,2,15,1,50,1168,0,297,56404,1,156,30,1,9,1,9,824,259,25,243,0,816,18.0
-4962.963955278569,2,4,2,15,1,161,227,9,281,10509,1,266,40,13,4,3,3,476,969,7,216,0,457,6.0
-13136.147045479633,2,3,0,21,0,720,183,8,745,8436,3,356,8,18,12,1,5,960,1736,12,26,0,887,24.0
-2223.9773677492503,0,4,2,15,1,723,1251,4,249,60775,1,542,4,21,14,3,3,552,3112,25,244,0,854,1.0
-7181.023330501759,2,4,2,15,1,240,172,7,561,7920,1,721,9,18,12,2,14,920,1451,3,69,0,776,6.0
-829.6995363263777,0,4,2,15,1,144,772,4,188,36140,5,503,24,20,13,3,0,370,1427,12,11,0,229,9.0
2500.230086740804,0,2,1,4,0,300,1061,0,219,50801,7,541,46,18,12,0,13,65,3016,30,116,1,420,26.0
-7373.771970576292,0,4,2,15,1,713,759,3,999,35531,9,637,43,18,12,0,4,413,2210,16,301,0,803,9.0
51.58414125385207,0,3,0,13,0,101,1069,0,920,51180,3,940,1,18,12,3,12,75,2398,3,81,0,711,7.0
-12431.793985558092,2,4,2,15,1,457,138,7,908,6342,4,304,33,8,6,1,5,644,395,3,71,0,572,3.0
-15181.51370364534,0,4,2,15,1,271,519,8,806,24137,1,275,35,11,6,4,9,959,1476,3,72,0,232,12.0
-9016.058614579357,0,4,2,15,1,989,929,4,229,43886,1,210,13,19,2,2,6,915,796,12,23,0,794,4.0
270.9911559971997,2,4,2,15,1,858,436,8,367,20263,0,570,12,10,3,2,14,228,1624,3,74,0,993,24.0
-5682.412052561758,0,4,2,15,1,582,1564,4,990,77135,4,900,7,18,12,3,7,470,3909,3,65,0,76,2.0
-1289.9887512917394,2,3,1,4,0,659,118,7,794,5416,1,893,38,3,0,1,5,243,993,12,30,0,317,3.0
-7908.65983629039,0,4,2,15,1,901,481,8,769,22375,1,542,27,8,6,4,9,587,1130,11,152,0,719,3.0
-5556.62940314178,0,4,2,15,1,122,1599,4,641,79043,1,704,27,8,6,4,9,587,1611,12,47,0,57,1.0
-3572.5899257140936,0,4,2,15,1,470,684,5,461,31977,1,180,42,6,5,4,9,33,2443,18,238,0,10,35.0
-15785.493745605052,2,4,2,15,1,663,328,6,848,15243,1,45,26,4,6,3,0,760,1791,12,26,0,38,6.0
-4259.213266150095,0,4,2,15,1,134,1324,3,592,64679,6,444,45,18,12,0,13,282,910,12,16,0,569,1.0
-4168.491851073395,0,4,2,15,1,551,1539,2,242,75816,1,687,13,19,2,2,6,915,541,12,26,0,918,14.0
-9683.085982628632,0,4,2,15,1,89,563,9,915,26175,1,870,0,18,12,3,12,993,3036,30,112,1,895,4.0
393.8462237908816,0,4,2,15,1,308,1137,0,462,54776,5,730,45,18,12,0,13,282,957,12,39,0,882,1.0
693.3803371501072,2,4,2,15,1,892,340,7,654,15789,3,730,5,18,12,3,12,18,1367,12,49,0,460,3.0
-10536.513126022908,0,4,2,15,1,333,817,2,834,38374,5,22,45,18,12,0,13,282,455,7,222,0,517,20.0
-7171.886660635966,2,4,2,15,1,612,443,8,792,20613,2,134,37,12,8,3,3,115,1312,3,71,0,942,3.0
-13037.53441030116,2,3,0,21,0,720,183,8,745,8457,3,34,33,8,6,1,5,644,1218,9,172,1,670,11.0
-8139.1316678131825,0,4,2,15,1,217,1024,1,853,48822,1,847,28,8,6,4,9,879,537,12,8,0,935,3.0
-2999.038550305602,2,4,2,15,1,997,372,6,114,17283,5,16,45,18,12,0,13,282,2419,18,238,0,887,1.0
-7498.576638189874,0,3,0,14,0,549,1153,0,715,55593,2,273,14,9,7,2,14,262,1048,12,21,0,53,4.0
-6443.545604135921,0,4,2,15,1,715,1124,0,551,54050,3,852,8,18,12,1,5,960,1912,8,137,1,363,2.0
-11853.192645360312,0,4,2,15,1,747,1638,2,834,81144,1,271,22,0,15,3,8,663,3425,12,21,0,917,9.0
-11393.156021075138,0,3,0,19,0,42,474,9,860,22030,2,733,0,18,12,3,12,993,49,7,232,0,155,1.0
-2789.9909518838667,0,3,0,16,0,506,1588,3,990,78445,4,863,23,8,6,3,0,166,220,12,32,0,344,3.0
-3011.2560026838087,0,4,2,15,1,81,1626,1,315,80518,5,275,44,18,12,0,10,295,1707,30,121,1,854,7.0
-851.9569003043143,0,4,2,15,1,753,1549,4,767,76375,2,715,42,6,5,4,9,33,3027,30,118,1,359,6.926
-3026.9182936179395,0,4,2,15,1,187,1031,2,373,49198,5,679,33,8,6,1,5,644,356,7,215,0,748,13.0
-10350.029050576082,0,4,2,15,1,393,1144,0,232,55111,1,133,9,18,12,2,14,920,2670,3,77,0,223,9.0
-3434.4699988223847,2,4,2,15,1,744,230,9,884,10628,1,785,14,9,7,2,14,262,1502,7,233,0,467,4.0
-6703.515872838553,0,4,2,15,1,796,1452,4,97,71262,2,224,18,7,1,2,14,838,452,9,172,1,888,3.0
-3153.707271338584,0,4,2,15,1,547,975,2,742,46275,8,741,45,18,12,0,13,282,1790,3,72,0,13,8.0
1523.5814571744909,0,4,2,15,1,409,1293,1,339,63043,6,552,46,18,12,0,13,65,2152,12,12,0,527,5.0
-11148.54371915074,0,4,2,15,1,357,1179,0,841,57005,2,299,50,8,6,0,16,604,100,3,71,0,834,7.0
-3227.738294307539,0,4,2,15,1,662,1554,4,207,76648,2,514,50,8,6,0,16,604,3529,7,231,0,244,6.0
-12110.877871145003,2,4,2,15,1,182,12,7,693,552,1,478,53,5,10,2,2,955,371,7,230,0,107,6.0
5823.256224870775,0,4,2,15,1,524,1552,4,244,76493,2,864,1,18,12,3,12,75,1352,11,152,0,576,2.0
-3291.1914398889817,2,3,1,4,0,930,221,9,16,10229,7,68,43,18,12,0,4,413,72,12,64,0,575,26.0
1016.2607431960232,0,4,2,15,1,74,1464,4,429,71866,2,755,38,3,0,1,5,243,2428,18,238,0,512,9.0
-6055.538544449706,2,4,2,15,1,644,418,8,618,19407,5,503,2,18,12,3,7,508,368,12,0,0,681,1.0
-9169.15804502412,0,4,2,15,1,513,725,4,783,33933,0,677,29,8,6,2,2,829,749,8,128,1,576,3.0
-7698.237981564527,0,3,1,4,2,14,1314,1,203,64157,4,84,47,18,12,0,13,639,1331,2,261,0,181,3.0
-7882.479468547815,0,4,2,15,1,489,1507,5,901,74158,1,410,52,14,10,3,12,276,2557,3,67,0,320,2.0
4096.089706836709,2,4,2,15,1,800,257,9,487,11888,3,860,5,18,12,3,12,18,417,8,129,1,753,9.0
842.4608946668104,0,4,2,15,1,293,1645,1,820,81521,0,959,21,16,11,2,6,92,3410,12,21,0,455,1.0
-10085.144065135231,1,4,2,15,1,756,846,5,715,39793,7,51,43,18,12,0,4,413,5,12,30,0,896,16.0
-3108.7907477494155,0,4,2,15,1,506,1136,0,874,54717,1,583,39,13,4,2,2,57,1971,8,142,1,836,19.0
-5609.320224671523,0,4,2,15,1,302,1329,2,959,64928,1,647,38,3,0,1,5,243,805,7,210,0,361,6.0
-9816.84908678926,0,4,2,15,1,983,1350,1,236,65963,2,265,0,18,12,3,12,993,1953,28,163,1,330,4.198
-6369.467384106752,0,4,2,15,1,715,1124,0,551,54045,2,752,3,18,12,3,8,847,170,12,9,0,416,1.0
-2330.6246664211085,0,4,2,15,1,415,1439,4,268,70574,2,219,19,18,12,1,5,235,2599,3,67,0,988,4.0
-9061.011783198152,0,4,2,15,1,501,827,4,27,38871,1,12,53,5,10,2,2,955,1478,3,72,0,707,3.0
1199.0572328544567,0,4,2,15,1,369,1233,3,342,59819,6,951,2,18,12,3,7,508,3656,12,54,0,282,4.0
-3886.985487378538,0,4,2,15,1,531,1140,0,85,54897,4,175,7,18,12,3,7,470,477,12,9,0,350,10.0
-3241.893611330115,0,0,1,4,0,397,1083,0,107,51930,2,673,9,18,12,2,14,920,1608,3,73,0,697,1.0
-6645.450122557294,0,4,2,15,1,951,1614,2,500,79836,3,574,10,2,12,1,5,790,3609,12,19,0,984,6.0
-8419.565996530324,0,0,1,4,0,790,1449,4,568,71088,5,550,3,18,12,3,8,847,1741,12,49,0,714,21.0
-332.3864884261702,0,4,2,15,1,900,1411,2,301,69115,0,641,24,20,13,3,0,370,2729,30,117,1,391,1.84
-3067.5497092553733,2,3,0,9,0,490,270,8,534,12534,7,524,45,18,12,0,13,282,968,12,9,0,350,45.0
-5899.4415954608285,0,4,2,15,1,79,1128,0,901,54259,3,319,5,18,12,3,12,18,2006,25,243,0,631,5.0
-9873.851366095285,0,4,2,15,1,361,574,9,826,26705,4,297,7,18,12,3,7,470,222,12,21,0,638,4.0
-4215.091757751854,0,4,2,15,1,525,1192,0,396,57692,6,913,48,18,12,0,10,967,1064,8,131,1,427,30.0
-3113.904084728252,0,4,2,15,1,783,682,5,460,31859,1,830,15,21,14,2,2,667,520,7,230,0,98,15.0
-3914.73249657206,0,4,2,15,1,843,1582,2,729,78100,6,823,2,18,12,3,7,508,248,12,16,0,475,30.0
154.21102046276064,0,4,2,15,1,885,1170,0,121,56483,2,932,3,18,12,3,8,847,490,3,70,0,631,2.0
-4836.964810374642,2,4,2,15,1,333,119,6,366,5466,6,337,43,18,12,0,4,413,775,24,158,1,115,27.52
-3390.182729327324,0,4,2,15,1,921,761,4,460,35595,2,998,6,18,12,3,7,926,1596,12,28,0,517,1.0
-11900.441305801882,0,4,2,15,1,280,868,5,762,40851,1,195,22,0,15,3,8,663,422,12,46,0,858,3.0
-7738.132582397512,0,4,2,15,1,877,533,9,795,24788,1,624,27,8,6,4,9,587,91,7,223,0,278,1.0
-2801.7818318044347,0,4,2,15,1,282,1163,0,128,56153,7,167,44,18,12,0,10,295,282,12,61,0,187,12.0
-9856.134035858347,0,4,2,15,1,371,1465,4,830,71928,4,468,47,18,12,0,13,639,2790,30,120,1,674,5.0
-5826.831898753026,0,4,2,15,1,411,967,2,283,45843,0,499,29,8,6,2,2,829,181,12,53,0,812,11.0
-4462.45307862186,0,4,2,15,1,961,1341,1,26,65549,4,164,47,18,12,0,13,639,602,12,42,0,971,3.0
-4322.525747608748,0,4,2,15,1,208,1104,0,555,52988,2,977,6,18,12,3,7,926,3066,24,156,1,776,1.437
-13564.868188200777,0,4,2,15,1,437,1048,0,740,50095,0,222,29,8,6,2,2,829,2365,3,69,0,386,1.0
-11250.10495350458,0,4,2,15,1,864,469,9,988,21825,1,689,30,1,9,1,9,824,1477,3,72,0,364,5.0
-14486.79645008396,0,4,2,15,1,847,1256,3,605,61042,2,42,6,18,12,3,7,926,2108,5,194,1,587,94.0
-2184.3205523417496,0,4,2,15,1,727,668,6,90,31210,8,290,43,18,12,0,4,413,2252,15,276,0,464,1.0
2899.661760505784,0,4,2,15,1,473,924,4,369,43640,1,909,17,18,12,1,15,301,2951,30,111,1,657,4.0
-7790.269931560599,0,4,2,15,1,813,609,7,576,28383,1,305,40,13,4,3,3,476,1189,12,26,0,203,1.0
-4623.85685481359,0,4,2,15,1,134,1087,0,994,52171,2,748,38,3,0,1,5,243,773,24,158,1,598,1.604
-15298.137533973344,0,4,2,15,1,370,681,5,871,31839,4,323,48,18,12,0,10,967,550,7,223,0,381,5.0
-7316.712099818439,2,4,2,15,1,939,184,8,955,8520,2,773,50,8,6,0,16,604,1035,3,70,0,847,47.0
-7043.134276259219,0,4,2,15,1,677,822,4,271,38592,1,230,15,21,14,2,2,667,517,9,172,1,523,2.0
-4054.530407550497,1,4,2,15,1,900,1651,2,365,81867,8,337,43,18,12,0,4,413,2171,12,28,0,886,13.0
-2141.946950124382,0,4,2,15,1,683,1521,4,76,74852,2,672,3,18,12,3,8,847,722,24,156,1,767,62.224
-4111.537955796332,2,4,2,15,1,485,244,9,423,11298,1,805,30,1,9,1,9,824,1570,10,165,1,579,3.0
973.062965679664,0,4,2,15,1,649,811,3,251,38071,2,452,39,13,4,2,2,57,1611,12,47,0,57,12.0
-5626.709043016909,0,3,0,9,0,617,998,1,890,47444,1,628,17,18,12,1,15,301,2,7,213,0,437,1.0
306.1881651095164,0,4,2,15,1,923,1148,0,130,55321,4,643,7,18,12,3,7,470,531,7,220,0,298,2.0
-382.5861075165967,0,4,2,15,1,530,1624,1,380,80398,1,623,32,17,9,2,2,326,343,25,243,0,885,5.0
3364.212287331195,2,3,0,6,0,218,216,9,98,9989,2,513,37,12,8,3,3,115,1667,3,73,0,868,10.0
-8370.463777981102,0,4,2,15,1,92,1283,1,848,62507,1,482,40,13,4,3,3,476,1843,25,253,0,567,3.0
-5036.312606856198,0,4,2,15,1,134,1324,3,592,64638,2,866,3,18,12,3,8,847,5,12,30,0,896,7.0
-7296.889255834285,0,4,2,15,1,110,1076,0,541,51562,0,43,12,10,3,2,14,228,2088,12,63,0,153,2.0
-5875.045453233086,0,4,2,15,1,225,1277,2,611,62155,2,895,6,18,12,3,7,926,2398,3,81,0,711,10.0
579.4210360766756,0,4,2,15,1,469,622,7,370,28994,0,562,34,15,6,2,2,100,954,12,9,0,137,6.0
-1296.4172449637354,0,4,2,15,1,108,1566,4,106,77236,4,487,2,18,12,3,7,508,1977,8,143,1,489,4.0
-12611.756122283918,0,4,2,15,1,467,1281,2,711,62409,5,398,48,18,12,0,10,967,135,8,131,1,722,7.0
-7107.31724843094,2,4,2,15,1,644,418,8,618,19444,5,147,44,18,12,0,10,295,1832,12,16,0,955,4.0
-10554.114808448114,0,4,2,15,1,714,633,7,693,29502,3,465,10,2,12,1,5,790,1692,12,26,0,146,25.0
-141.24051491650607,0,3,3,22,0,851,1037,1,134,49493,3,868,10,2,12,1,5,790,2180,12,9,0,616,38.0
-14898.70676993708,0,4,2,15,1,936,1181,0,945,57088,1,52,27,8,6,4,9,587,1280,12,28,0,115,3.0
-9965.92872658242,0,0,0,8,0,292,568,8,116,26441,1,29,35,11,6,4,9,959,504,5,180,1,635,24.0
-247.0851478477844,1,4,2,15,1,961,1341,1,26,65520,2,649,16,18,12,2,11,667,3160,9,167,1,610,6.0
-15486.080502472949,0,4,2,15,1,450,978,2,706,46414,1,13,28,8,6,4,9,879,597,12,29,0,307,2.0
-7339.257448498027,0,4,2,15,1,347,1141,0,885,54982,1,236,39,13,4,2,2,57,512,12,61,0,212,2.0
-6979.467635270619,0,4,2,15,1,64,1419,2,122,69552,5,354,48,18,12,0,10,967,882,11,149,0,907,8.0
-9441.904932962363,0,4,2,15,1,486,1519,4,805,74783,1,308,40,13,4,3,3,476,3870,12,9,0,813,3.0
-10037.559313929967,0,4,2,15,1,199,1536,2,663,75685,1,463,41,3,0,3,1,797,3522,12,35,0,455,2.0
-2885.244419933734,0,2,1,4,0,139,695,5,259,32471,1,806,3,18,12,3,8,847,382,12,46,0,386,3.0
-11161.686397738711,0,3,1,4,0,108,1213,1,905,58783,2,511,26,4,6,3,0,760,802,21,331,0,884,2.0
-8272.211948078675,0,4,2,15,1,140,946,1,395,44739,5,86,2,18,12,3,7,508,1746,12,49,0,198,23.0
-10610.96513845284,1,4,2,15,1,95,1138,0,486,54817,3,33,33,8,6,1,5,644,3033,30,106,1,516,0.4239999999999999
1494.2387762146764,0,3,0,12,0,417,467,9,174,21715,4,731,7,18,12,3,7,470,89,7,230,0,971,7.0
-6760.565199397868,0,4,2,15,1,715,1156,0,372,55744,2,598,6,18,12,3,7,926,179,3,70,0,694,4.0
-3050.777282397541,0,4,2,15,1,957,1665,3,92,82612,0,124,32,17,9,2,2,326,440,12,29,0,257,6.0
-10136.896915280624,0,4,2,15,1,732,882,5,518,41555,3,102,33,8,6,1,5,644,433,8,123,1,793,6.0
-10337.640971734629,2,0,1,4,0,623,356,8,951,16556,7,59,23,8,6,3,0,166,1486,3,75,0,476,2.0
-2159.0793506607533,0,4,2,15,1,76,966,1,629,45780,1,685,17,18,12,1,15,301,1008,5,182,1,682,3.0
-7295.150495756141,1,3,0,16,0,506,1588,3,990,78448,2,952,26,4,6,3,0,760,3066,24,156,1,776,3.451
-5631.336066761066,0,4,2,15,1,755,783,4,135,36684,1,414,30,1,9,1,9,824,477,12,9,0,350,21.0
-407.2156777069413,1,4,2,15,1,528,990,2,437,47023,0,608,12,10,3,2,14,228,320,5,186,1,611,3.0
-3721.985464881686,0,4,2,15,1,681,1255,3,35,61019,1,179,36,3,0,3,1,565,899,9,171,1,929,2.0
-3056.155237814878,1,3,3,2,0,728,1183,0,133,57211,7,107,44,18,12,0,10,295,1336,7,231,0,493,42.0
-6877.2274992929215,0,4,2,15,1,900,1651,2,365,81826,5,202,2,18,12,3,7,508,3443,7,231,0,296,1.0
6607.946412288688,0,4,2,15,1,116,472,9,116,21943,3,747,5,18,12,3,12,18,326,13,86,0,811,14.0
-709.0847465618353,0,4,2,15,1,340,1339,1,91,65405,2,884,3,18,12,3,8,847,2925,30,112,1,10,1.0
-8928.49352077518,0,4,2,15,1,142,879,5,418,41407,1,438,35,11,6,4,9,959,598,25,246,0,991,10.0
-4238.092233850326,2,4,2,15,1,282,94,6,661,4319,6,343,46,18,12,0,13,65,273,12,64,0,125,4.0
-8482.091335050576,0,4,2,15,1,863,957,1,641,45311,2,707,13,19,2,2,6,915,1646,3,73,0,376,4.0
-10135.067868273136,0,4,2,15,1,179,656,6,826,30624,1,129,32,17,9,2,2,326,1921,8,141,1,473,7.0
-907.9914465105082,0,4,2,15,1,944,1647,1,31,81659,3,254,51,14,10,0,10,304,3879,12,9,0,403,12.0
-7666.773857003223,0,3,0,7,0,871,1630,1,299,80725,1,451,35,11,6,4,9,959,3858,3,70,0,927,37.0
-10938.57026122578,0,4,2,15,1,156,1617,2,880,80024,2,348,36,3,0,3,1,565,1665,3,73,0,566,2.0
-1236.565264950088,0,4,2,15,1,544,908,5,10,42844,1,580,22,0,15,3,8,663,984,11,149,0,160,3.0
-333.9600322966726,0,3,1,4,0,360,670,5,61,31271,2,823,3,18,12,3,8,847,722,24,156,1,767,110.943
-6179.990641883052,0,4,2,15,1,491,1649,2,528,81746,1,721,30,1,9,1,9,824,1679,11,155,0,486,26.0
-2586.227611806409,0,4,2,15,1,863,518,9,225,24103,4,467,49,0,15,0,13,496,1921,8,141,1,473,13.0
-4474.488432812538,2,4,2,15,1,267,185,8,985,8534,1,774,12,10,3,2,14,228,166,12,26,0,220,32.0
-2319.438042651387,0,4,2,15,1,546,1252,4,69,60841,1,144,17,18,12,1,15,301,1489,3,71,0,339,1.0
-8355.549023909189,0,4,2,15,1,992,1190,0,666,57540,5,318,2,18,12,3,7,508,1792,12,47,0,731,1.0
-1524.719723138067,0,4,2,15,1,61,1391,3,79,68061,4,408,7,18,12,3,7,470,1111,8,129,1,421,8.0
-5067.216115615958,0,4,2,15,1,618,1053,0,816,50367,1,855,36,3,0,3,1,565,1929,8,141,1,406,2.0
-10963.795892791451,2,4,2,15,1,458,133,6,846,6080,4,242,2,18,12,3,7,508,736,24,156,1,651,6.378
-17.3164364403101,1,4,2,15,1,793,1273,3,460,61980,6,819,43,18,12,0,4,413,835,9,172,1,777,6.0
764.2794318925253,0,4,2,15,1,792,575,8,454,26781,1,569,39,13,4,2,2,57,998,3,70,0,657,2.0
-4126.918923173912,0,4,2,15,1,808,1330,2,221,64985,6,52,44,18,12,0,10,295,354,12,25,0,727,9.0
-5230.837225189623,0,4,2,15,1,48,746,2,847,34870,3,382,1,18,12,3,12,75,1822,25,243,0,707,8.0
-8814.98719749113,2,4,2,15,1,994,398,7,309,18475,4,162,10,2,12,1,5,790,65,12,19,0,976,6.0
2898.5429863764675,0,3,3,22,0,384,673,5,320,31413,2,654,1,18,12,3,12,75,2150,12,26,0,723,3.0
-12112.918818053258,2,4,2,15,1,775,376,6,717,17450,1,196,22,0,15,3,8,663,389,12,9,0,185,2.0
-10380.393603242468,0,4,2,15,1,653,1132,0,262,54474,3,157,8,18,12,1,5,960,2373,12,4,0,685,2.0
-12494.442929719648,2,4,2,15,1,678,237,9,517,10951,3,211,8,18,12,1,5,960,1304,25,246,0,637,9.0
-4274.823660789762,0,4,2,15,1,728,1234,3,640,59874,1,779,4,21,14,3,3,552,2088,12,63,0,153,4.0
-9974.770767725702,0,4,2,15,1,68,1659,2,959,82279,3,93,23,8,6,3,0,166,570,5,185,1,661,9.0
1049.342097104934,0,4,2,15,1,551,1539,2,242,75842,1,407,39,13,4,2,2,57,2945,30,118,1,502,31.29
-13710.405397208848,0,4,2,15,1,975,1621,1,769,80245,1,234,41,3,0,3,1,797,190,7,221,0,98,5.0
-9439.714113200018,0,4,2,15,1,89,563,9,915,26184,1,839,9,18,12,2,14,920,1928,8,141,1,755,1.0
-1016.7146951113192,0,4,2,15,1,288,1022,1,577,48695,4,931,7,18,12,3,7,470,3746,12,38,0,263,4.0
-9636.035369448076,2,4,2,15,1,705,121,6,892,5534,2,837,13,19,2,2,6,915,1295,7,218,0,298,9.0
-5620.00293676294,2,0,1,4,0,951,357,8,415,16591,8,761,8,18,12,1,5,960,1442,3,71,0,836,5.0
-3915.749798513596,0,4,2,15,1,467,1345,2,292,65755,5,416,49,0,15,0,13,496,1431,5,181,1,336,1.0
-10995.003810245376,0,4,2,15,1,808,1422,2,957,69686,2,643,26,4,6,3,0,760,2681,3,79,0,167,1.0
240.45009952377404,2,4,2,15,1,357,247,9,747,11433,3,886,23,8,6,3,0,166,101,12,8,0,687,12.0
-9229.463295892265,2,4,2,15,1,143,406,8,810,18850,1,772,9,18,12,2,14,920,211,12,0,0,658,4.0
-3752.45040201562,0,4,2,15,1,395,981,1,91,46564,1,350,22,0,15,3,8,663,2510,8,133,1,821,2.0
-7815.923280358193,0,4,2,15,1,398,1416,2,862,69356,4,528,7,18,12,3,7,470,693,10,164,1,720,6.0
-10225.840660578277,0,4,2,15,1,958,1591,3,604,78620,1,157,36,3,0,3,1,565,3074,30,113,1,309,6.0
-11322.821728109262,0,4,2,15,1,703,1229,3,713,59634,0,452,29,8,6,2,2,829,2234,16,297,0,101,2.0
-2131.7698284585395,0,4,2,15,1,629,1146,0,285,55251,7,476,43,18,12,0,4,413,120,0,320,0,605,3.0
-14397.290631046792,0,0,1,4,0,493,719,5,592,33626,4,54,6,18,12,3,7,926,2917,30,117,1,463,15.0
-706.610576945508,1,4,2,15,1,298,976,2,155,46302,4,308,19,18,12,1,5,235,1041,5,182,1,639,10.0
-2273.100263566341,0,4,2,15,1,624,598,7,102,27875,2,478,50,8,6,0,16,604,1889,12,0,0,523,23.0
-8296.755664791723,0,2,1,4,0,972,1222,1,224,59240,2,301,6,18,12,3,7,926,254,7,216,0,715,2.0
-2642.628750096841,0,4,2,15,1,697,1387,4,123,67860,3,614,10,2,12,1,5,790,308,3,71,0,791,10.0
