date,store_nbr,transactions
2013-10-25,17,1.0
2014-07-27,17,1.0
2014-12-03,17,1.0
2015-06-19,17,1.0
2017-05-11,17,1.0
2017-06-08,17,1.0
2013-03-25,39,1.0
2015-11-25,39,1.0
2016-12-02,39,1.0
2014-10-26,14,1.0
2015-06-12,14,1.0
2016-03-21,14,1.0
2016-12-01,14,1.0
2015-04-12,5,1.0
2016-05-20,5,1.0
2015-11-19,29,1.0
2016-01-30,29,1.0
2017-08-15,29,1.0
2013-12-28,54,1.0
2016-01-31,54,1.0
2014-01-24,27,1.0
2014-09-10,27,1.0
2014-10-08,27,1.0
2015-02-16,53,1.0
2016-12-29,42,1.0
2016-04-28,4,1.0
2015-06-10,20,1.0
2016-04-26,38,1.0
2016-01-09,1,1.0
2014-02-02,26,1.0
2016-11-03,35,1.0
2015-07-07,2,1.0
2015-05-17,29,2.0
2016-01-28,34,2.0
2017-01-07,19,2.0
2014-02-01,28,2.0
2014-08-31,28,2.0
2016-07-31,28,2.0
2015-05-12,20,2.0
2017-03-03,20,2.0
2014-06-02,43,2.0
2015-07-19,43,2.0
2013-09-30,18,2.0
2014-10-08,18,2.0
2014-12-11,18,2.0
2015-01-06,18,2.0
2015-12-19,18,2.0
2013-06-12,15,2.0
2015-08-24,15,2.0
2015-12-28,15,2.0
2017-04-17,15,2.0
2015-02-08,31,2.0
2016-03-26,31,2.0
2014-03-25,2,2.0
2014-05-31,17,2.0
2014-12-15,17,2.0
2015-12-15,17,2.0
2016-08-08,17,2.0
2013-01-15,14,2.0
2014-12-08,14,2.0
2013-06-30,39,2.0
2013-09-02,39,2.0
2014-04-01,39,2.0
2014-07-08,39,2.0
2016-03-01,39,2.0
2017-01-14,39,2.0
2017-02-11,39,2.0
2017-05-12,39,2.0
2013-12-29,5,2.0
2017-05-14,5,2.0
2014-03-08,27,2.0
2014-12-16,27,2.0
2016-02-26,27,2.0
2016-11-07,27,2.0
2013-06-21,1,2.0
2015-05-14,1,2.0
2017-01-31,1,2.0
2013-02-20,38,2.0
2015-06-16,38,2.0
2013-07-24,6,2.0
2017-06-05,6,2.0
2013-02-21,7,2.0
2013-04-08,7,2.0
2013-05-22,7,2.0
2013-06-19,7,2.0
2014-03-01,7,2.0
2014-05-04,7,2.0
2015-01-14,7,2.0
2015-02-11,7,2.0
2015-03-09,7,2.0
2015-10-24,7,2.0
2016-10-31,7,2.0
2014-02-22,4,2.0
2014-12-02,4,2.0
2014-10-11,37,2.0
2014-11-08,37,2.0
2015-06-25,37,2.0
2015-07-21,37,2.0
2015-10-01,37,2.0
2017-06-12,37,2.0
2017-07-10,37,2.0
2013-09-06,51,2.0
2015-08-27,51,2.0
2015-11-25,51,2.0
2016-08-06,51,2.0
2016-09-03,51,2.0
2017-04-20,51,2.0
2017-05-16,51,2.0
2013-08-12,32,0.0
2014-03-29,32,0.0
2014-04-24,32,0.0
2014-12-09,32,0.0
2016-04-13,32,0.0
2013-02-13,30,0.0
2013-08-17,30,0.0
2013-11-15,30,0.0
2016-06-01,30,0.0
2016-06-29,30,0.0
2016-07-17,30,0.0
2013-04-07,35,0.0
2015-06-16,35,0.0
2015-10-23,35,0.0
2016-02-26,35,0.0
2017-05-08,35,0.0
2016-08-22,26,0.0
2017-03-08,26,0.0
2014-07-02,54,0.0
2014-09-12,54,0.0
2015-11-23,54,0.0
2016-08-04,54,0.0
2014-01-14,25,0.0
2014-08-31,25,0.0
2014-09-26,25,0.0
2016-07-31,25,0.0
2013-03-07,16,0.0
2016-07-26,16,0.0
2017-04-07,16,0.0
2017-05-05,16,0.0
2013-10-10,13,0.0
2014-02-26,13,0.0
2016-05-16,13,0.0
2017-01-26,13,0.0
2016-07-24,22,0.0
2017-01-05,22,0.0
2015-08-21,53,0.0
2014-06-24,41,0.0
2013-01-27,1,0.0
2017-07-06,33,0.0
2013-07-18,36,0.0
2017-08-13,23,0.0
2015-09-24,42,0.0
2015-08-09,25,3.0
2016-12-23,18,3.0
2016-07-03,53,3.0
2015-12-23,21,3.0
2017-08-15,52,3.0
2014-12-31,14,3.0
2015-05-17,20,3.0
2015-08-15,20,3.0
2013-01-10,48,3.0
2016-02-24,48,3.0
2016-03-28,48,3.0
2016-05-24,48,3.0
2013-08-18,49,3.0
2013-02-17,38,3.0
2014-09-22,7,3.0
2015-05-09,7,3.0
2015-07-11,6,3.0
2017-03-16,50,3.0
2016-08-25,24,3.0
2017-03-11,24,3.0
2014-05-30,11,3.0
2014-07-23,11,3.0
2014-09-25,11,3.0
2014-09-28,2,3.0
2015-06-10,2,3.0
2016-03-19,2,3.0
2016-05-22,2,3.0
2016-06-17,2,3.0
2017-02-01,2,3.0
2014-01-27,34,3.0
2014-07-29,34,3.0
2017-03-12,34,3.0
2017-06-10,34,3.0
2016-07-17,9,3.0
2013-09-22,8,4.0
2013-10-31,8,4.0
2017-01-16,8,4.0
2017-03-21,8,4.0
2017-04-16,8,4.0
2017-05-14,8,4.0
2014-12-01,49,4.0
2016-02-11,49,4.0
2013-02-17,11,4.0
2013-05-26,11,4.0
2014-02-07,11,4.0
2013-06-29,34,4.0
2013-12-10,24,4.0
2014-03-10,24,4.0
2015-08-09,50,4.0
2014-07-29,46,4.0
2016-07-18,46,4.0
2017-03-30,46,4.0
2017-07-26,46,4.0
2015-07-05,51,4.0
2014-03-07,48,5.0
2013-02-14,50,5.0
2013-10-27,50,5.0
2013-11-24,50,5.0
2014-03-29,49,5.0
2017-06-14,49,5.0
2014-06-27,8,5.0
2016-03-18,8,5.0
2013-03-18,45,5.0
2014-11-10,45,5.0
2015-11-18,45,5.0
2013-01-09,46,5.0
2013-07-26,46,5.0
2014-10-06,46,5.0
2015-03-20,46,5.0
2015-06-18,46,5.0
2015-07-16,46,5.0
2016-05-30,46,5.0
2017-02-09,46,5.0
2017-04-04,46,5.0
2017-06-07,46,5.0
2014-08-18,3,5.0
2017-04-19,3,5.0
2013-03-13,44,6.0
2017-01-31,44,6.0
2017-03-16,44,6.0
2014-10-26,3,6.0
2014-11-23,3,6.0
2016-07-17,3,6.0
2015-04-20,45,6.0
2014-12-31,8,6.0
2013-04-07,48,7.0
2017-07-01,48,7.0
2013-01-26,45,7.0
2015-07-05,45,7.0
2015-12-17,45,7.0
2017-04-21,45,7.0
2013-04-28,47,8.0
2014-01-04,47,9.0
2013-02-16,44,8.0
2013-01-04,44,7.0
2014-11-27,44,7.0
2016-08-16,44,7.0
2013-01-31,23,1.0
2014-05-09,23,1.0
2014-09-12,23,1.0
2015-03-06,23,1.0
2017-01-08,23,1.0
2017-05-14,23,1.0
2013-09-30,12,1.0
2016-03-03,12,1.0
2016-06-01,12,1.0
2014-11-24,33,1.0
2016-07-18,33,1.0
2013-01-28,19,1.0
2013-02-15,19,1.0
2013-12-13,19,1.0
2015-03-03,19,1.0
2015-09-30,19,1.0
2015-10-18,19,1.0
2016-08-14,19,1.0
2014-07-07,36,1.0
2015-12-01,36,1.0
2016-02-29,36,1.0
2016-12-08,36,1.0
2017-07-25,36,1.0
2015-02-15,41,1.0
2016-02-05,41,1.0
2016-09-21,41,1.0
2016-12-02,41,1.0
2017-03-15,41,1.0
2017-07-19,41,1.0
2014-02-20,28,1.0
2014-05-03,28,1.0
2015-02-28,28,1.0
2015-10-15,28,1.0
2016-10-22,28,1.0
2013-02-18,10,1.0
2013-05-01,10,1.0
2013-12-16,10,1.0
2014-02-26,10,1.0
2014-10-13,10,1.0
2015-10-03,10,1.0
2016-05-19,10,1.0
2016-06-06,10,1.0
2016-08-17,10,1.0
2017-05-27,10,1.0
2014-11-12,43,1.0
2015-06-29,43,1.0
2015-09-09,43,1.0
2014-06-22,40,1.0
2017-02-21,40,1.0
2013-11-22,15,1.0
2014-07-09,15,1.0
2016-07-24,15,1.0
2017-03-10,15,1.0
2017-06-08,15,1.0
2013-04-19,18,1.0
2014-11-29,18,1.0
2017-07-31,18,1.0
2013-04-30,13,1.0
2014-05-08,13,1.0
2015-10-02,13,1.0
2015-12-31,13,1.0
2016-10-09,13,1.0
2013-06-17,31,1.0
2014-05-02,31,1.0
2014-09-23,31,1.0
2016-02-17,31,1.0
2016-05-17,31,1.0
2017-02-24,31,1.0
2014-04-23,17,1.0
2015-02-18,17,1.0
2015-12-16,17,1.0
2017-03-23,17,1.0
2013-02-04,39,1.0
2013-11-14,39,1.0
2014-09-11,39,1.0
2016-08-07,14,1.0
2016-10-31,14,1.0
2017-05-17,14,1.0
2015-08-16,5,1.0
2015-10-09,5,1.0
2015-04-27,29,1.0
2016-05-04,29,1.0
2017-05-12,29,1.0
2017-05-30,29,1.0
2015-04-10,54,1.0
2014-04-11,27,1.0
2014-07-23,27,1.0
2015-07-18,53,1.0
2016-07-25,53,1.0
2015-09-18,42,1.0
2015-11-29,42,1.0
2015-12-17,42,1.0
2016-02-19,25,1.0
2016-12-16,25,1.0
2016-05-29,21,1.0
2013-05-16,4,1.0
2016-10-12,4,1.0
2017-08-09,4,1.0
2015-04-30,20,1.0
2016-02-25,20,1.0
2016-07-12,38,1.0
2016-09-22,38,1.0
2015-10-24,1,1.0
2016-08-20,1,1.0
2015-11-12,34,2.0
2016-08-06,53,2.0
2017-06-03,53,2.0
2013-03-07,49,2.0
2016-01-17,24,2.0
2016-04-19,28,2.0
2017-02-14,28,2.0
2015-01-11,18,2.0
2015-04-11,18,2.0
2013-12-18,40,2.0
2017-07-04,40,2.0
2015-01-12,15,2.0
2016-09-05,15,2.0
2015-08-15,31,2.0
2013-08-13,2,2.0
2013-10-24,2,2.0
2016-04-14,2,2.0
2013-10-19,17,2.0
2015-06-13,17,2.0
2016-06-20,17,2.0
2017-07-16,17,2.0
2013-08-27,14,2.0
2014-06-24,14,2.0
2013-03-19,39,2.0
2015-01-04,39,2.0
2016-09-02,39,2.0
2014-10-31,5,2.0
2013-07-27,27,2.0
2014-05-24,27,2.0
2016-03-28,27,2.0
2016-11-12,27,2.0
2017-01-23,27,2.0
2017-02-10,27,2.0
2013-03-18,1,2.0
2014-08-30,1,2.0
2013-02-25,38,2.0
2014-03-05,38,2.0
2014-06-03,38,2.0
2015-03-13,38,2.0
2015-06-11,38,2.0
2016-11-04,38,2.0
2013-01-17,6,2.0
2015-02-02,6,2.0
2016-02-10,6,2.0
2016-09-26,6,2.0
2016-12-07,6,2.0
2017-07-24,6,2.0
2013-01-21,7,2.0
2013-08-07,7,2.0
2013-11-18,7,2.0
2014-01-29,7,2.0
2016-07-02,7,2.0
2017-05-04,7,2.0
2014-04-12,4,2.0
2016-04-27,4,2.0
2017-02-04,4,2.0
2013-10-26,37,2.0
2014-06-12,37,2.0
2016-03-29,37,2.0
2013-10-17,51,2.0
2014-05-16,51,2.0
2013-01-03,32,0.0
2014-01-11,32,0.0
2014-03-24,32,0.0
2014-11-08,32,0.0
2015-01-19,32,0.0
2016-11-23,32,0.0
2017-03-29,32,0.0
2013-08-12,30,0.0
2014-03-29,30,0.0
2014-05-22,30,0.0
2016-01-14,30,0.0
2016-04-13,30,0.0
2016-11-10,30,0.0
2017-01-21,30,0.0
2013-05-26,35,0.0
2014-03-05,35,0.0
2014-06-03,35,0.0
2015-01-18,35,0.0
2015-03-13,35,0.0
2015-10-28,35,0.0
2016-01-26,35,0.0
2017-02-02,35,0.0
2013-02-28,26,0.0
2014-03-26,26,0.0
2014-06-06,26,0.0
2015-01-03,26,0.0
2015-01-21,26,0.0
2015-10-31,26,0.0
2016-11-07,26,0.0
2016-11-25,26,0.0
2017-06-24,26,0.0
2015-05-27,54,0.0
2015-10-13,54,0.0
2016-01-11,54,0.0
2016-08-09,54,0.0
2016-10-20,54,0.0
2013-05-07,25,0.0
2014-06-15,25,0.0
2014-08-26,25,0.0
2014-06-18,16,0.0
2015-04-15,16,0.0
2015-06-26,16,0.0
2016-02-10,16,0.0
2016-08-26,16,0.0
2017-02-17,16,0.0
2016-09-11,22,0.0
2016-11-22,22,0.0
2017-06-21,22,0.0
2017-07-09,22,0.0
2014-07-21,53,0.0
2015-06-05,53,0.0
2016-03-14,53,0.0
2015-03-30,10,0.0
2015-04-17,10,0.0
2016-11-21,10,0.0
2017-01-20,33,0.0
2017-04-20,33,0.0
2014-01-01,36,0.0
2013-03-13,28,0.0
2017-03-30,29,0.0
2013-11-03,4,3.0
2013-12-24,26,3.0
2015-08-22,42,3.0
2015-04-03,20,3.0
2016-08-09,48,3.0
2014-03-12,49,3.0
2014-12-28,38,3.0
2015-03-28,38,3.0
2016-01-23,38,3.0
2014-01-08,7,3.0
2015-12-01,7,3.0
2015-08-29,6,3.0
2016-12-04,6,3.0
2017-02-14,6,3.0
2015-10-26,50,3.0
2016-08-04,50,3.0
2016-08-22,50,3.0
2017-03-21,50,3.0
2014-03-29,24,3.0
2016-01-14,24,3.0
2016-02-01,24,3.0
2016-04-13,24,3.0
2016-11-10,24,3.0
2016-11-28,24,3.0
2013-10-18,11,3.0
2016-08-30,11,3.0
2017-06-27,11,3.0
2014-01-19,2,3.0
2016-06-22,2,3.0
2016-12-14,2,3.0
2013-05-20,34,3.0
2013-03-21,8,4.0
2014-01-16,8,4.0
2016-11-28,8,4.0
2014-10-27,48,4.0
2015-08-28,49,4.0
2016-01-14,49,4.0
2014-06-08,11,4.0
2016-09-09,34,4.0
2015-06-16,24,4.0
2013-05-23,50,4.0
2015-03-10,50,4.0
2015-10-25,50,4.0
2016-01-05,50,4.0
2016-01-23,50,4.0
2016-08-21,50,4.0
2013-06-25,3,4.0
2013-02-19,46,4.0
2014-01-11,38,4.0
2014-06-14,6,4.0
2013-09-08,9,5.0
2013-09-10,44,5.0
2014-04-20,11,5.0
2016-12-20,11,5.0
2014-11-09,50,5.0
2015-02-07,50,5.0
2013-01-23,47,5.0
2016-07-17,49,5.0
2017-03-03,49,5.0
2013-04-13,8,5.0
2014-05-09,8,5.0
2015-12-14,8,5.0
2013-06-03,45,5.0
2013-06-21,45,5.0
2016-02-03,45,5.0
2016-09-19,45,5.0
2013-02-06,3,5.0
2015-03-05,47,6.0
2015-03-23,47,6.0
2013-06-01,3,6.0
2015-08-19,45,6.0
2016-04-04,45,6.0
2016-05-27,48,6.0
2016-08-07,48,6.0
2015-12-13,3,7.0
2017-01-15,48,7.0
2017-04-15,48,7.0
2017-07-05,47,7.0
2013-03-16,45,7.0
2014-05-25,46,8.0
2013-11-03,48,8.0
2016-05-07,45,9.0
2016-12-26,46,9.0
2015-10-18,44,9.0
2016-11-01,44,7.0
2013-05-19,23,1.0
2013-08-17,23,1.0
2013-10-10,23,1.0
2014-05-27,23,1.0
2015-06-04,23,1.0
2016-01-19,23,1.0
2016-04-18,23,1.0
2017-04-26,23,1.0
2014-11-13,12,1.0
2015-06-12,12,1.0
2015-08-23,12,1.0
2017-06-27,12,1.0
2014-08-26,33,1.0
2016-11-03,33,1.0
2017-01-14,33,1.0
2014-06-11,19,1.0
2016-02-03,19,1.0
2014-11-05,36,1.0
2015-01-16,36,1.0
2015-08-15,36,1.0
2015-09-02,36,1.0
2015-11-13,36,1.0
2016-06-11,36,1.0
2014-01-02,41,1.0
2014-08-19,41,1.0
2014-10-12,41,1.0
2015-05-29,41,1.0
2016-09-03,41,1.0
2013-05-13,28,1.0
2013-11-04,28,1.0
2014-05-21,28,1.0
2015-03-18,28,1.0
2016-01-13,28,1.0
2016-04-12,28,1.0
2017-01-20,28,1.0
2017-02-07,28,1.0
2017-04-20,28,1.0
2014-01-03,10,1.0
2016-02-06,10,1.0
2016-09-04,10,1.0
2016-11-15,10,1.0
2016-12-03,10,1.0
2013-05-08,43,1.0
2013-05-26,43,1.0
2013-07-19,43,1.0
2014-06-03,43,1.0
2015-03-13,43,1.0
2015-06-11,43,1.0
2016-03-20,43,1.0
2016-08-12,40,1.0
2013-06-13,15,1.0
2014-03-23,15,1.0
2016-04-25,15,1.0
2016-08-29,15,1.0
2013-08-05,18,1.0
2014-08-13,18,1.0
2015-03-30,18,1.0
2015-06-10,18,1.0
2016-07-05,18,1.0
2017-07-13,18,1.0
2013-01-12,13,1.0
2013-10-22,13,1.0
2013-03-19,31,1.0
2013-10-03,31,1.0
2014-01-14,31,1.0
2014-03-27,31,1.0
2015-11-19,31,1.0
2017-06-30,31,1.0
2013-05-23,39,1.0
2014-03-02,39,1.0
2014-03-20,39,1.0
2016-08-21,39,1.0
2015-06-07,14,1.0
2016-01-22,14,1.0
2016-04-03,14,1.0
2016-11-18,14,1.0
2013-03-14,5,1.0
2015-06-28,5,1.0
2017-02-19,5,1.0
2013-06-04,16,1.0
2014-01-19,16,1.0
2014-04-01,16,1.0
2015-04-09,29,1.0
2015-06-20,29,1.0
2016-02-04,29,1.0
2013-05-18,54,1.0
2015-07-27,54,1.0
2015-11-07,54,1.0
2014-08-28,27,1.0
2016-09-12,27,1.0
2014-12-19,53,1.0
2015-10-16,53,1.0
2016-11-10,53,1.0
2017-01-03,53,1.0
2017-01-21,53,1.0
2016-05-27,42,1.0
2017-01-11,42,1.0
2017-03-24,42,1.0
2017-07-05,42,1.0
2013-03-21,25,1.0
2015-04-06,25,1.0
2015-11-21,25,1.0
2015-08-20,21,1.0
2017-04-13,21,1.0
2017-07-12,21,1.0
2013-11-12,4,1.0
2016-07-14,4,1.0
2016-03-22,37,1.0
2017-06-20,20,1.0
2013-12-20,26,1.0
2013-12-23,10,2.0
2015-08-02,29,2.0
2017-05-06,42,2.0
2015-12-13,21,2.0
2017-03-25,19,2.0
2016-10-16,28,2.0
2016-12-16,20,2.0
2016-06-09,9,2.0
2013-11-29,43,2.0
2014-12-07,43,2.0
2015-07-06,43,2.0
2017-08-08,43,2.0
2013-12-16,18,2.0
2014-09-25,18,2.0
2014-10-13,18,2.0
2013-09-18,15,2.0
2015-05-18,15,2.0
2014-11-23,31,2.0
2015-05-17,31,2.0
2015-09-20,31,2.0
2016-03-27,2,2.0
2016-11-11,2,2.0
2016-07-26,17,2.0
2017-08-03,17,2.0
2013-07-04,14,2.0
2015-07-20,14,2.0
2015-08-07,14,2.0
2013-07-05,39,2.0
2013-09-15,39,2.0
2015-05-10,39,2.0
2016-03-06,39,2.0
2017-02-24,39,2.0
2014-05-04,5,2.0
2015-05-12,5,2.0
2013-04-23,1,2.0
2013-07-04,1,2.0
2015-02-26,1,2.0
2015-08-20,1,2.0
2013-02-07,38,2.0
2013-09-24,38,2.0
2014-04-25,6,2.0
2015-02-20,6,2.0
2015-06-03,6,2.0
2013-02-08,7,2.0
2013-04-21,7,2.0
2013-12-06,7,2.0
2014-02-16,7,2.0
2014-05-17,7,2.0
2014-07-28,7,2.0
2015-03-14,7,2.0
2015-05-25,7,2.0
2017-01-16,7,2.0
2013-02-09,4,2.0
2013-05-10,4,2.0
2014-03-07,4,2.0
2015-01-02,4,2.0
2016-01-10,4,2.0
2016-08-26,4,2.0
2016-11-06,4,2.0
2013-01-16,37,2.0
2013-09-02,37,2.0
2014-12-09,37,2.0
2015-09-18,37,2.0
2017-05-30,37,2.0
2017-08-10,37,2.0
2014-01-15,51,2.0
2014-09-01,51,2.0
2017-05-03,51,2.0
2013-09-12,32,0.0
2014-04-11,32,0.0
2014-04-29,32,0.0
2014-06-22,32,0.0
2015-02-06,32,0.0
2016-12-11,32,0.0
2016-12-29,32,0.0
2017-02-21,32,0.0
2013-08-30,30,0.0
2014-12-06,30,0.0
2015-07-23,30,0.0
2015-09-15,30,0.0
2015-10-03,30,0.0
2016-05-01,30,0.0
2016-07-12,30,0.0
2016-07-30,30,0.0
2013-02-07,35,0.0
2013-11-17,35,0.0
2014-09-19,35,0.0
2015-07-17,35,0.0
2017-05-03,35,0.0
2017-05-24,26,0.0
2013-11-20,54,0.0
2014-07-03,25,0.0
2014-10-01,25,0.0
2016-07-18,25,0.0
2017-05-15,25,0.0
2017-07-26,25,0.0
2016-08-08,16,0.0
2016-10-19,16,0.0
2017-06-05,16,0.0
2013-09-27,13,0.0
2014-05-14,13,0.0
2015-08-02,13,0.0
2016-05-08,22,0.0
2017-03-23,22,0.0
2015-06-23,53,0.0
2015-09-21,53,0.0
2013-08-22,41,0.0
2016-09-21,33,0.0
2017-07-19,33,0.0
2013-08-28,36,0.0
2014-06-25,36,0.0
2013-01-18,28,0.0
2013-07-12,28,0.0
2016-02-08,37,0.0
2015-02-15,18,0.0
2015-05-09,5,3.0
2013-11-16,19,3.0
2015-08-02,20,3.0
2013-01-23,48,3.0
2016-05-11,48,3.0
2013-11-01,51,3.0
2016-07-03,51,3.0
2015-03-11,7,3.0
2015-12-19,7,3.0
2016-03-18,7,3.0
2013-06-24,50,3.0
2014-01-08,50,3.0
2014-04-03,50,3.0
2016-02-24,50,3.0
2014-07-10,11,3.0
2014-10-08,11,3.0
2016-02-19,11,3.0
2016-08-12,11,3.0
2017-03-29,11,3.0
2017-06-09,11,3.0
2016-03-06,2,3.0
2016-06-04,2,3.0
2016-07-31,34,3.0
2017-05-28,34,3.0
2013-11-28,9,3.0
2014-02-08,9,3.0
2014-05-04,8,4.0
2014-07-15,8,4.0
2015-03-01,8,4.0
2015-05-12,8,4.0
2017-04-03,8,4.0
2013-07-03,48,4.0
2014-02-17,48,4.0
2014-07-11,48,4.0
2016-12-12,48,4.0
2014-02-08,49,4.0
2015-02-16,49,4.0
2016-10-10,49,4.0
2017-07-20,49,4.0
2013-04-13,34,4.0
2014-12-05,24,4.0
2013-12-02,50,4.0
2014-12-10,50,4.0
2016-03-14,3,4.0
2017-06-20,3,4.0
2013-04-23,45,4.0
2016-12-24,53,4.0
2015-08-15,21,5.0
2014-03-21,34,5.0
2015-03-02,48,5.0
2016-06-16,47,5.0
2017-06-01,49,5.0
2013-11-10,8,5.0
2017-04-08,8,5.0
2013-03-05,45,5.0
2014-03-13,45,5.0
2015-11-05,45,5.0
2017-06-29,45,5.0
2014-07-21,46,5.0
2017-06-20,46,5.0
2013-08-23,3,5.0
2013-10-16,3,5.0
2014-06-02,3,5.0
2015-06-10,3,5.0
2013-06-05,47,6.0
2016-05-05,47,6.0
2013-06-24,44,6.0
2014-04-03,44,6.0
2015-02-16,44,6.0
2017-07-20,44,6.0
2015-10-03,3,6.0
2013-11-01,45,6.0
2014-09-02,46,6.0
2014-12-01,46,6.0
2016-11-27,49,6.0
2017-07-23,47,7.0
2015-05-01,47,8.0
2013-02-16,46,8.0
2014-02-02,45,8.0
2014-12-18,45,8.0
2017-05-21,45,8.0
2017-07-28,44,8.0
2016-11-12,44,9.0
2013-12-02,44,7.0
2014-09-11,44,7.0
2015-10-07,44,7.0
2016-05-05,44,7.0
2013-04-13,23,1.0
2013-07-12,23,1.0
2014-11-23,23,1.0
2015-09-20,23,1.0
2016-03-13,23,1.0
2016-10-28,23,1.0
2013-07-20,12,1.0
2014-05-17,12,1.0
2014-07-28,12,1.0
2015-03-14,12,1.0
2017-03-29,12,1.0
2013-01-19,33,1.0
2013-02-06,33,1.0
2013-04-19,33,1.0
2013-12-04,33,1.0
2014-01-27,33,1.0
2014-02-14,33,1.0
2014-04-27,33,1.0
2014-12-12,33,1.0
2015-02-22,33,1.0
2015-09-21,33,1.0
2015-12-20,33,1.0
2016-10-16,33,1.0
2017-05-15,33,1.0
2017-08-13,33,1.0
2013-11-25,19,1.0
2014-09-22,19,1.0
2014-12-03,19,1.0
2016-10-25,19,1.0
2017-06-11,19,1.0
2014-01-26,36,1.0
2014-04-26,36,1.0
2015-02-21,36,1.0
2015-05-04,36,1.0
2016-02-11,36,1.0
2016-09-27,36,1.0
2015-11-25,41,1.0
2016-05-18,41,1.0
2013-04-07,28,1.0
2013-04-25,28,1.0
2013-07-06,28,1.0
2015-12-08,28,1.0
2016-08-11,28,1.0
2016-10-04,28,1.0
2013-11-28,10,1.0
2016-07-30,10,1.0
2013-11-22,43,1.0
2014-09-19,43,1.0
2016-04-25,43,1.0
2016-07-06,43,1.0
2013-07-02,40,1.0
2013-08-25,40,1.0
2013-09-12,40,1.0
2014-07-10,40,1.0
2015-04-19,40,1.0
2016-02-14,40,1.0
2016-03-03,40,1.0
2016-12-11,40,1.0
2013-09-11,15,1.0
2013-09-29,15,1.0
2013-12-10,15,1.0
2014-09-19,15,1.0
2015-07-17,15,1.0
2016-05-13,15,1.0
2017-05-21,15,1.0
2014-02-19,18,1.0
2015-02-09,18,1.0
2015-09-26,18,1.0
2016-03-19,18,1.0
2016-07-23,18,1.0
2017-01-14,18,1.0
2017-05-20,18,1.0
2015-03-05,13,1.0
2015-12-13,13,1.0
2016-12-20,13,1.0
2015-04-22,31,1.0
2016-12-14,31,1.0
2017-03-14,31,1.0
2013-06-26,17,1.0
2016-02-26,17,1.0
2016-05-26,17,1.0
2017-02-17,39,1.0
2017-08-11,39,1.0
2014-03-04,5,1.0
2015-10-27,5,1.0
2016-01-07,5,1.0
2016-11-03,5,1.0
2017-06-02,5,1.0
2013-09-15,16,1.0
2015-07-26,29,1.0
2015-10-06,29,1.0
2016-07-15,29,1.0
2016-08-02,29,1.0
2017-03-01,29,1.0
2015-09-19,54,1.0
2016-07-16,54,1.0
2017-02-12,54,1.0
2017-05-13,54,1.0
2013-01-21,27,1.0
2013-04-03,27,1.0
2013-06-14,27,1.0
2013-07-15,27,1.0
2014-01-29,27,1.0
2014-05-12,27,1.0
2016-07-07,53,1.0
2016-10-05,53,1.0
2017-05-04,53,1.0
2016-02-27,42,1.0
2016-10-13,42,1.0
2017-08-10,42,1.0
2014-06-27,25,1.0
2015-04-24,25,1.0
2015-10-16,25,1.0
2017-06-06,21,1.0
2014-02-17,37,1.0
2014-12-27,1,1.0
2013-06-23,26,1.0
2017-02-27,35,1.0
2013-06-01,33,2.0
2017-02-05,29,2.0
2016-01-23,19,2.0
2016-11-18,9,2.0
2014-03-17,43,2.0
2015-03-07,43,2.0
2014-06-14,18,2.0
2015-06-04,18,2.0
2017-05-09,18,2.0
2015-08-12,40,2.0
2013-03-09,15,2.0
2014-03-17,15,2.0
2015-11-09,15,2.0
2017-07-03,15,2.0
2016-06-11,31,2.0
2014-06-10,2,2.0
2014-08-21,2,2.0
2015-06-18,2,2.0
2017-02-09,2,2.0
2017-05-10,2,2.0
2016-04-09,17,2.0
2016-07-08,17,2.0
2017-06-30,39,2.0
2015-04-24,5,2.0
2013-01-05,1,2.0
2014-11-10,1,2.0
2016-02-16,1,2.0
2016-12-13,1,2.0
2013-05-08,38,2.0
2015-03-31,38,2.0
2016-01-08,38,2.0
2013-03-12,6,2.0
2014-01-07,6,2.0
2014-11-04,6,2.0
2015-11-12,6,2.0
2016-09-08,6,2.0
2017-07-06,6,2.0
2013-10-18,7,2.0
2015-04-02,4,2.0
2015-11-17,4,2.0
2016-02-15,4,2.0
2014-08-23,37,2.0
2015-04-09,37,2.0
2013-07-19,51,2.0
2013-08-06,51,2.0
2016-10-22,51,2.0
2017-04-15,51,2.0
2013-10-31,32,0.0
2017-06-09,32,0.0
2014-06-09,30,0.0
2014-08-20,30,0.0
2015-03-19,30,0.0
2015-04-06,30,0.0
2015-06-17,30,0.0
2017-04-21,30,0.0
2013-05-08,35,0.0
2013-08-06,35,0.0
2014-03-23,35,0.0
2014-05-16,35,0.0
2015-03-31,35,0.0
2016-01-08,35,0.0
2016-08-24,35,0.0
2013-12-26,26,0.0
2015-04-03,26,0.0
2015-11-18,26,0.0
2016-01-11,26,0.0
2016-01-29,26,0.0
2016-08-27,26,0.0
2015-03-16,54,0.0
2016-03-23,54,0.0
2016-11-07,54,0.0
2017-01-18,54,0.0
2013-08-18,25,0.0
2015-06-23,25,0.0
2015-10-27,25,0.0
2013-05-23,16,0.0
2015-10-30,16,0.0
2016-04-22,16,0.0
2016-12-07,16,0.0
2014-01-13,13,0.0
2014-10-23,13,0.0
2015-06-09,13,0.0
2016-06-16,13,0.0
2016-06-13,22,0.0
2014-08-08,53,0.0
2015-03-25,53,0.0
2015-05-18,53,0.0
2015-06-10,10,0.0
