date,store_nbr,item_nbr,unit_sales,onpromotion
2015-08-27,38,319095,2.0,0.0
2016-10-25,7,1919937,7.0,0.0
2015-11-13,36,671708,5.707,1.0
2014-07-26,51,1464070,18.0,0.0
2014-05-10,6,1038945,10.0,0.0
2015-09-15,50,376427,4.0,0.0
2015-07-21,4,268443,3.0,0.0
2014-03-27,28,900196,3.0,2.0
2015-07-14,24,939130,5.0,0.0
2016-03-30,39,586823,4.0,0.0
2015-01-03,3,364834,4.0,0.0
2017-08-08,45,2043849,38.0,0.0
2013-04-11,44,372369,3.0,2.0
2013-12-24,24,557285,2.0,2.0
2013-10-12,49,938570,3.0,2.0
2017-05-03,40,1430082,4.0,0.0
2015-11-20,21,1501541,2.0,0.0
2016-04-10,34,275826,9.0,0.0
2017-05-11,4,507354,2.38,0.0
2014-05-20,48,913968,5.0,0.0
2016-02-25,3,870544,16.0,0.0
2014-01-02,51,1471956,1.0,2.0
2013-01-08,26,464302,1.0,2.0
2014-12-18,54,749421,5.0,0.0
2013-04-30,37,819194,1.0,2.0
2014-06-06,11,1076065,6.0,0.0
2015-04-22,6,740726,3.0,0.0
2017-05-07,51,1320701,11.0,0.0
2016-04-16,46,838409,9.0,0.0
2016-01-26,34,264452,2.0,0.0
2014-02-17,6,664537,4.0,2.0
2015-10-14,8,452022,4.0,0.0
2013-10-19,6,1105228,3.0,2.0
2014-03-31,44,360313,19.0,2.0
2016-08-12,9,1089044,8.0,0.0
2016-02-22,27,1104598,4.0,0.0
2014-04-11,6,470760,2.0,0.0
2016-11-04,24,592801,12.0,0.0
2014-11-18,54,559870,34.0,0.0
2017-03-23,49,583931,5.748,0.0
2016-11-18,12,177395,2.0,0.0
2014-12-04,8,1457201,8.0,0.0
2015-10-16,41,1239912,12.0,0.0
2016-04-27,49,1964111,24.0,1.0
2017-04-28,45,1923218,5.0,1.0
2017-01-15,6,1444600,1.0,0.0
2013-01-04,27,1079254,1.0,2.0
2015-05-16,27,1009997,6.0,0.0
2017-07-11,38,949053,3.0,0.0
2014-10-19,13,749421,7.0,0.0
2014-05-02,51,226857,16.0,0.0
2016-06-22,14,209085,1.0,0.0
2014-10-25,41,208384,14.0,0.0
2014-03-13,50,577741,2.0,2.0
2015-01-24,40,1089046,6.0,0.0
2014-05-11,33,314393,17.0,0.0
2013-09-06,46,115891,7.0,2.0
2013-07-18,39,567787,2.0,2.0
2014-07-25,45,315712,10.0,0.0
2013-11-03,39,1179581,2.0,2.0
2014-03-18,44,1719236,29.0,2.0
2013-02-13,54,581078,5.0,2.0
2013-06-04,8,103520,12.0,2.0
2016-11-25,42,911429,3.0,0.0
2014-01-29,35,848765,3.0,2.0
2013-05-23,49,370042,7.0,2.0
2017-03-21,50,1964850,2.0,0.0
2016-12-05,13,577743,1.0,0.0
2014-10-05,38,913966,5.0,0.0
2013-10-03,19,273528,11.0,2.0
2015-08-11,10,215356,2.0,0.0
2016-07-16,46,872306,3.0,0.0
2014-08-13,10,637016,2.0,0.0
2015-12-21,44,265237,18.0,0.0
2015-04-11,13,1354380,16.0,0.0
2014-02-23,25,765519,1.0,2.0
2017-08-11,46,1958166,15.0,0.0
2013-08-15,6,567579,1.0,2.0
2017-05-28,39,1047775,1.0,0.0
2017-01-22,4,1239859,9.918,0.0
2015-11-22,20,1909748,1.0,0.0
2016-12-30,31,1284221,7.0,0.0
2016-02-10,1,1239897,42.282,0.0
2014-10-04,49,1489872,18.0,0.0
2014-02-26,2,968936,12.0,2.0
2013-01-15,30,454414,2.0,2.0
2015-06-27,23,819231,0.386,0.0
2013-11-07,26,360314,3.0,2.0
2013-05-12,1,1047690,16.0,2.0
2015-06-07,50,119141,8.0,0.0
2014-06-08,44,940585,3.0,0.0
2013-05-30,51,464374,15.0,2.0
2016-04-23,33,1152348,1.0,1.0
2015-06-16,45,939131,19.0,0.0
2017-03-08,34,671051,1.0,1.0
2014-01-14,36,1157561,4.0,2.0
2014-06-22,9,871514,15.0,0.0
2016-12-22,3,1114566,100.0,0.0
2016-08-28,26,1463914,1.0,0.0
2016-12-18,5,1229919,2.0,0.0
2013-09-10,4,168927,10.0,2.0
2013-03-29,33,750857,3.0,2.0
2014-02-24,46,849135,3.0,2.0
2013-06-28,9,215327,13.0,2.0
2015-04-11,31,1121514,4.0,0.0
2016-01-13,2,1255777,7.0,0.0
2013-02-18,50,1014864,7.0,2.0
2014-04-23,14,956012,7.0,0.0
2015-07-14,45,1178687,1.0,0.0
2016-01-11,32,1346626,3.0,0.0
2016-04-20,46,368213,10.0,0.0
2016-10-05,23,964752,6.0,0.0
2014-07-23,44,122419,5.0,0.0
2015-07-23,6,1660193,1.0,0.0
2015-06-09,19,1047394,5.0,0.0
2015-11-25,27,404336,4.0,0.0
2017-04-20,11,563966,1.0,0.0
2015-10-02,25,262358,8.0,0.0
2014-11-24,12,418238,1.0,0.0
2015-11-29,49,1501520,3.0,0.0
2014-11-26,39,358100,3.0,0.0
2016-05-17,24,949297,5.0,0.0
2013-10-04,19,843585,3.0,2.0
2015-12-01,54,2010568,18.0,0.0
2013-02-06,48,158875,6.0,2.0
2014-07-15,40,517615,2.0,0.0
2014-08-27,2,581742,6.0,0.0
2017-07-19,4,575875,4.0,0.0
2014-08-14,27,849312,1.0,0.0
2015-05-22,27,457556,1.0,0.0
2013-08-12,37,1157562,3.0,2.0
2016-01-21,32,260669,1.0,0.0
2014-10-01,28,849095,2.0,0.0
2017-04-14,32,1960304,1.0,0.0
2014-10-07,46,1456912,13.0,0.0
2014-04-30,5,414354,2.0,0.0
2015-06-16,12,732007,2.0,0.0
2016-07-06,2,265559,50.0,0.0
2016-07-03,23,268623,3.0,0.0
2014-06-10,49,1057495,9.0,0.0
2017-08-03,43,1695972,35.838,0.0
2014-04-15,46,881701,9.0,0.0
2015-02-07,46,671708,0.79,0.0
2017-05-01,46,1930967,25.0,0.0
2014-10-27,2,1464188,1.0,0.0
2016-01-18,18,716241,2.0,0.0
2013-10-24,27,582864,5.036,2.0
2016-06-08,8,1148971,4.0,0.0
2015-06-04,53,362548,1.0,0.0
2016-10-17,2,1958189,4.0,0.0
2016-09-19,14,1977887,2.0,0.0
2017-01-29,49,1345981,8.0,0.0
2017-02-23,12,1138053,5.0,0.0
2016-09-21,16,864510,4.0,0.0
2017-03-30,50,671076,3.0,0.0
2016-06-26,42,1127862,5.0,0.0
2015-10-10,28,513855,4.0,0.0
2013-08-13,31,1161572,13.0,2.0
2016-10-01,45,2011910,8.0,1.0
2015-03-11,3,1228320,8.0,0.0
2015-12-10,50,1456912,7.0,0.0
2016-12-21,44,1228937,1.0,0.0
2014-01-30,9,219150,17.0,2.0
2016-10-15,46,1441511,1.0,0.0
2016-05-26,10,1372862,1.0,0.0
2016-11-03,34,1457181,3.0,0.0
2015-06-11,37,1176562,2.0,0.0
2014-04-03,2,463901,3.0,0.0
2014-10-13,49,114799,1.0,0.0
2015-06-25,23,1473486,0.315,0.0
2017-01-28,50,1958268,3.0,0.0
2016-05-17,23,464907,2.0,0.0
2015-12-19,31,1047721,2.0,0.0
2015-03-10,24,838412,8.0,0.0
2017-02-27,27,265257,17.0,0.0
2013-11-16,30,577743,4.0,2.0
2014-09-28,48,1239915,18.0,0.0
2015-09-13,6,265279,32.0,0.0
2016-10-05,38,586969,1.0,1.0
2016-01-07,50,1039087,3.0,0.0
2013-11-08,31,1178692,2.0,2.0
2016-08-27,51,1463825,64.0,0.0
2015-11-13,25,1463888,2.0,0.0
2016-01-24,15,1320180,1.0,0.0
2015-11-05,36,864510,2.0,0.0
2015-09-08,38,1695840,2.0,0.0
2015-12-21,46,1173853,6.0,0.0
2014-07-20,53,1660261,2.0,0.0
2016-08-08,29,1695965,6.371,0.0
2013-12-09,34,1072167,2.0,2.0
2015-03-06,50,1047773,15.0,0.0
2013-12-09,51,1239867,11.916,2.0
2015-12-28,48,268440,8.0,0.0
2015-05-25,47,402174,13.0,0.0
2017-07-19,27,1397067,1.0,0.0
2014-10-26,3,564534,36.0,0.0
2015-10-04,48,1660260,9.0,0.0
2017-01-26,9,1148548,2.0,0.0
2016-07-04,4,268443,4.0,0.0
2015-01-17,31,1333224,22.0,0.0
2015-06-18,17,1463788,1.0,0.0
2015-04-23,44,153239,2.0,0.0
2015-04-18,30,686036,2.0,0.0
2016-07-22,51,1161571,6.0,0.0
2014-03-02,17,1167614,77.0,2.0
2014-09-09,28,315320,1.0,0.0
2015-06-04,11,1114914,5.0,0.0
2013-05-08,51,554047,34.0,2.0
2015-10-28,12,1309297,4.0,0.0
2016-02-06,27,949511,3.0,0.0
2015-09-17,12,108786,4.0,0.0
2015-09-04,45,559044,9.0,0.0
2016-10-05,13,268446,3.0,0.0
2014-01-15,48,846163,1.0,2.0
2015-09-21,44,1081359,10.0,0.0
2014-02-03,33,1084882,2.0,2.0
2017-03-19,29,987308,36.0,0.0
2016-11-08,48,999547,22.0,0.0
2017-03-27,46,2054635,5.0,0.0
2017-01-27,18,377978,1.0,0.0
2015-12-22,13,1457201,2.0,0.0
2015-08-11,10,1121616,14.0,0.0
2014-10-16,47,1306198,11.0,0.0
2016-05-10,54,1463610,6.0,1.0
2017-02-19,34,633977,1.739,0.0
2014-09-17,9,407500,7.0,0.0
2016-05-31,44,846565,28.0,0.0
2016-12-12,53,1082907,2.0,0.0
2014-02-03,38,116311,1.0,2.0
2016-05-06,1,1457182,6.0,0.0
2017-07-22,23,795611,4.0,0.0
2013-10-25,15,214860,2.0,2.0
2013-04-12,9,517909,2.044,2.0
2014-04-28,10,1161572,7.0,0.0
2014-10-20,30,1158720,8.0,0.0
2017-05-11,42,1299616,1.0,0.0
2016-05-15,30,1087269,10.0,0.0
2017-04-05,34,2011080,2.0,0.0
2016-04-23,47,1920107,9.0,0.0
2017-02-26,9,2010916,14.0,0.0
2016-01-03,54,205387,3.0,0.0
2016-03-23,26,1149225,2.0,0.0
2015-04-30,45,116018,22.0,0.0
2013-05-06,39,470625,3.0,2.0
2017-08-15,49,302998,17.0,0.0
2016-12-06,50,1751176,16.661,0.0
2016-03-02,32,1047758,1.0,0.0
2016-03-30,19,1239905,4.0,1.0
2014-07-12,54,570917,6.0,0.0
2016-04-29,2,269029,10.0,0.0
2015-06-03,41,459804,4.0,0.0
2015-10-07,18,2010428,1.0,0.0
2013-09-08,5,865147,20.0,2.0
2017-08-10,11,1946155,15.0,0.0
2015-03-13,8,1239740,2.0,0.0
2013-08-12,17,850334,1.0,2.0
2015-12-05,45,174081,7.0,0.0
2014-08-03,10,363868,2.0,0.0
2017-02-27,1,165693,2.0,0.0
2016-01-05,3,2026683,11.0,0.0
2016-01-03,45,364738,570.0,0.0
2014-04-22,23,884878,2.0,0.0
2014-09-24,41,363895,3.0,0.0
2014-10-01,41,641042,13.0,0.0
2016-07-02,41,964753,10.0,0.0
2017-02-01,29,577745,5.0,0.0
2014-08-04,15,518091,1.0,0.0
2014-12-15,26,1229028,3.0,0.0
2015-02-23,20,839362,13.0,0.0
2015-06-04,31,1047775,8.0,0.0
2017-06-01,4,1503891,11.0,0.0
2016-06-13,45,881912,14.0,0.0
2017-04-13,2,1464063,3.0,0.0
2015-12-24,46,592801,3.0,0.0
2015-08-05,9,911429,6.0,0.0
2014-11-24,14,554144,2.0,0.0
2017-02-18,18,1584309,2.0,0.0
2017-05-16,2,1970831,2.0,0.0
2015-11-23,5,1320180,2.0,0.0
2016-04-10,8,219152,5.0,0.0
2014-07-17,44,417765,31.0,0.0
2017-07-02,52,1751175,73.742,0.0
2017-07-12,3,1463885,49.0,0.0
2013-10-31,44,959502,7.0,2.0
2016-08-26,42,1958185,4.0,1.0
2015-06-25,1,1388559,8.0,0.0
2016-09-06,4,1585782,15.0,0.0
2016-04-22,47,980041,1.0,0.0
2016-03-01,46,165551,2.0,0.0
2013-02-23,41,886067,3.0,2.0
2014-06-01,2,1047702,3.0,0.0
2016-01-22,22,1642664,3.322,0.0
2014-04-22,5,1146795,17.0,0.0
2014-09-18,50,1456935,1.0,0.0
2017-05-30,11,1152350,2.0,1.0
2017-04-25,50,2017245,9.0,0.0
2016-10-14,14,116017,10.0,0.0
2015-12-04,41,938574,4.0,0.0
2014-05-17,39,740722,8.0,0.0
2014-10-16,53,671706,5.041,0.0
2013-12-28,47,1047698,12.0,2.0
2014-08-21,5,414623,5.0,0.0
2015-11-11,6,1936931,3.0,0.0
2015-01-24,39,322095,10.0,0.0
2013-07-27,44,586911,9.0,2.0
2013-06-10,5,315320,3.0,2.0
2017-07-14,12,1150362,2.0,0.0
2014-08-31,44,1094235,11.0,0.0
2015-08-28,47,1673297,1.0,0.0
2015-05-13,7,1047686,3.0,0.0
2015-06-27,53,265559,35.0,0.0
2014-12-18,8,916886,11.0,0.0
2016-10-01,49,716242,4.0,0.0
2013-02-23,8,938659,16.0,2.0
2015-03-15,4,226857,5.0,0.0
2016-07-11,11,1460021,2.0,0.0
2016-09-08,40,108786,25.0,0.0
2015-05-23,33,557285,3.0,0.0
2013-05-11,40,864510,13.0,2.0
2016-08-15,49,749421,5.0,0.0
2016-07-24,33,1165988,3.0,0.0
2014-01-28,19,1464072,2.0,2.0
2016-04-28,47,913102,13.0,0.0
2017-04-28,54,1148972,1.0,0.0
2016-09-27,34,514172,1.0,0.0
2016-06-07,17,1909770,2.0,0.0
2013-08-22,49,363049,1.0,2.0
2015-10-15,47,1369875,8.0,0.0
2015-10-24,37,1306198,1.0,0.0
2014-04-15,27,1239908,2.0,0.0
2013-06-26,9,219152,4.0,2.0
2015-11-27,8,683720,3.0,0.0
2016-09-18,49,1463819,13.0,0.0
2016-11-21,9,1919935,13.0,0.0
2015-12-12,7,1958187,10.0,0.0
2013-10-23,46,1149579,7.0,2.0
2015-02-16,7,996613,13.402,0.0
2016-09-13,34,472645,5.0,0.0
2015-12-24,35,807493,21.0,0.0
2013-11-11,8,358096,4.0,2.0
2016-10-02,27,1695936,4.471,0.0
2014-05-21,4,1018878,8.0,0.0
2016-04-16,50,1466836,7.0,0.0
2014-02-03,47,1239890,49.798,2.0
2014-02-19,9,939210,1.0,2.0
2016-02-21,50,226126,1.0,0.0
2013-02-15,17,463598,1.0,2.0
2016-08-18,44,1463805,2.0,0.0
2015-03-03,6,1239807,8.0,0.0
2016-05-21,37,1968390,13.0,0.0
2014-03-25,2,257848,3.0,2.0
2015-07-30,41,1464192,2.0,0.0
2014-08-04,24,1246784,6.0,0.0
2015-01-17,6,1230417,4.0,0.0
2017-06-27,27,1353189,5.0,0.0
2016-07-10,12,1463783,1.0,0.0
2014-02-24,39,468058,5.0,2.0
2016-12-31,45,1463637,10.0,0.0
2014-12-02,32,671908,1.0,1.0
2016-03-12,17,592942,2.0,0.0
2013-03-24,7,376427,10.0,2.0
2017-02-09,35,108786,5.0,0.0
2014-02-02,25,572838,10.0,2.0
2014-05-10,40,949296,7.0,0.0
2014-01-20,36,1473480,1.492,2.0
2015-05-30,49,982726,6.0,0.0
2013-10-30,51,1012787,2.0,2.0
2014-03-21,38,1229919,1.0,2.0
2015-04-29,53,1239294,4.0,0.0
2015-10-18,19,1958179,2.0,0.0
2017-02-12,23,764438,8.0,0.0
2016-02-29,30,987769,2.0,0.0
2016-09-13,54,1149225,3.0,1.0
2015-10-24,21,208426,6.0,0.0
2013-12-18,24,577745,5.0,2.0
2016-11-26,49,1346628,6.0,0.0
2013-10-01,18,886398,10.0,2.0
2013-10-30,34,1114749,3.0,2.0
2017-08-03,49,1081359,6.0,0.0
2017-02-24,53,1489900,1.0,0.0
2016-02-06,48,1920057,18.0,1.0
2014-12-11,43,1083517,1.0,0.0
2014-05-08,23,323921,8.0,0.0
2015-07-07,46,682321,1.0,0.0
2016-03-13,15,1464045,2.0,0.0
2016-10-06,46,794245,3.0,0.0
2015-03-10,8,557305,5.0,0.0
2014-10-09,28,1463484,1.0,0.0
2014-11-19,47,692104,2.0,0.0
2015-09-16,4,319095,2.0,0.0
2017-07-22,2,1076155,2.0,0.0
2016-08-21,50,1473403,23.238,0.0
2014-12-21,10,1080756,8.0,0.0
2016-07-28,24,1082907,2.0,0.0
2014-02-22,1,1047680,24.0,2.0
2016-11-30,23,1458844,1.0,0.0
2015-12-27,3,1466288,8.0,0.0
2017-03-30,46,2011328,10.0,1.0
2017-05-26,44,1285150,33.0,0.0
2015-02-01,31,584101,39.954,0.0
2017-02-13,5,463903,1.0,0.0
2013-12-15,50,1158720,39.0,2.0
2014-08-07,6,265266,1.0,0.0
2014-04-11,48,1089045,5.0,0.0
2016-07-27,3,1239956,3.0,0.0
2016-01-24,45,1463825,116.0,0.0
2013-10-28,17,1047756,8.0,2.0
2014-11-10,25,1751176,1.486,0.0
2016-01-17,26,507870,5.0,0.0
2015-07-25,29,502331,28.0,0.0
2017-03-24,8,1157479,6.0,0.0
2016-10-17,53,1076066,3.0,0.0
2015-07-18,5,1427659,21.0,0.0
2013-06-08,4,1047757,4.0,2.0
2015-03-18,53,1146801,12.0,0.0
2015-04-17,36,1239881,1.659,0.0
2017-06-28,11,1037856,1.0,0.0
2016-01-04,50,838409,5.0,0.0
2017-06-25,52,158875,5.0,0.0
2016-07-01,41,921042,7.0,1.0
2015-03-26,53,372480,10.0,0.0
2013-04-13,3,514327,45.0,2.0
2017-06-19,15,938566,6.0,0.0
2015-09-24,7,1455482,22.0,0.0
2015-11-22,47,1501570,37.0,0.0
2016-07-25,23,1998078,2.0,0.0
2017-07-16,11,1970094,3.0,0.0
2014-09-22,7,568133,2.0,0.0
2015-10-03,34,556698,5.0,0.0
2016-11-22,1,1402643,1.0,0.0
2015-08-30,26,839363,15.0,1.0
2014-05-04,34,953609,1.0,0.0
2016-11-28,49,1083196,27.0,0.0
2013-06-18,44,838216,58.0,2.0
2016-07-15,8,949243,4.0,0.0
2016-01-10,47,938566,66.0,1.0
2014-04-15,7,1167188,1.0,0.0
2015-12-04,54,872307,2.0,0.0
2016-03-10,37,457556,1.0,0.0
2016-09-30,30,1239954,2.0,0.0
2016-02-26,27,759698,3.0,1.0
2015-05-15,4,99197,1.0,0.0
2014-10-24,14,870544,15.0,0.0
2016-10-17,5,1346643,2.0,0.0
2017-03-19,4,1160754,2.0,0.0
2017-02-25,38,2028217,12.0,0.0
2013-05-27,28,870546,1.0,2.0
2017-06-01,10,1401733,1.0,0.0
2015-07-01,14,1004550,1.0,0.0
2014-08-30,54,460804,4.0,0.0
2016-12-10,26,843607,2.0,0.0
2014-08-04,8,315179,1.0,0.0
2015-11-16,40,770461,3.0,0.0
2016-03-26,26,1161555,1.0,0.0
2016-03-22,10,457928,21.058,0.0
2014-12-27,4,1695828,19.646,0.0
2017-05-08,43,1987152,16.0,0.0
2016-05-31,30,1246758,2.0,0.0
2015-05-10,48,314881,17.0,0.0
2015-02-02,39,414425,4.0,0.0
2016-02-29,46,1463799,10.0,0.0
2014-03-08,33,165704,5.0,2.0
2017-03-29,24,1412393,1.0,0.0
2017-06-14,41,1160882,1.0,0.0
2014-03-31,49,567588,22.0,2.0
2017-03-12,53,502227,2.0,0.0
2016-09-11,16,1228320,2.0,0.0
2015-12-06,35,1333225,1.0,0.0
2016-10-16,42,849135,6.0,0.0
2016-08-08,9,838407,5.0,0.0
2013-08-30,44,1047721,11.0,2.0
2014-09-23,11,1239815,4.0,0.0
2016-07-03,26,1379151,4.0,0.0
2016-10-01,37,1958210,7.0,0.0
2017-06-26,3,527757,1.0,0.0
2015-01-05,38,220435,26.0,0.0
2014-12-07,25,1239953,1.0,0.0
2017-04-08,33,223068,4.0,0.0
2015-03-25,24,507354,0.64,0.0
2015-04-22,50,1121514,3.0,0.0
2016-03-01,28,215356,1.0,0.0
2015-12-17,24,1078288,2.0,0.0
2016-01-17,40,1464137,9.0,0.0
2016-11-19,26,1047707,2.0,0.0
2013-01-26,5,587186,14.0,2.0
2014-02-17,3,730259,20.0,2.0
2017-02-08,35,1324851,1.0,0.0
2016-11-04,26,1057495,1.0,1.0
2015-11-20,53,699703,2.681,1.0
2014-04-18,2,554152,3.0,0.0
2016-05-16,12,1119216,1.0,0.0
2015-06-02,16,514149,5.0,0.0
2015-09-18,38,1464177,1.0,0.0
2015-09-03,53,358232,1.0,0.0
2016-05-01,38,559680,6.0,0.0
2017-03-25,15,1464091,1.0,0.0
2015-09-24,18,812716,5.0,0.0
2015-03-28,44,902839,10.0,0.0
2015-04-09,15,517904,3.0,1.0
2013-09-05,5,305079,8.0,2.0
2013-12-16,49,852937,2.0,2.0
2015-03-23,44,1302670,3.0,0.0
2015-07-30,38,1457177,6.0,0.0
2017-05-13,51,1986603,16.0,0.0
2016-07-22,8,557408,11.0,0.0
2016-10-21,3,1038952,14.0,0.0
2017-07-02,6,1986825,8.0,0.0
2015-10-20,36,1695984,4.733,1.0
2015-06-14,38,522721,2.0,0.0
2016-02-09,13,759651,1.0,0.0
2015-10-18,45,414888,18.0,0.0
2017-02-17,21,751759,9.0,0.0
2016-04-14,14,723210,2.0,0.0
2016-09-02,53,849941,3.018,1.0
2015-03-05,36,1243815,2.0,0.0
2014-08-21,46,123601,34.0,0.0
2016-01-10,27,759694,19.0,0.0
2014-02-08,39,269029,16.0,2.0
2015-07-03,12,407769,1.0,0.0
2016-09-12,51,575863,1.0,0.0
2017-04-11,34,414426,11.0,0.0
2014-12-20,41,326951,14.0,0.0
2015-05-30,10,1158719,7.0,0.0
2016-05-15,28,1695847,0.252,0.0
2014-07-24,18,1148018,4.0,0.0
2017-06-10,2,402174,9.0,0.0
2016-03-06,28,1463787,5.0,0.0
2015-06-15,10,1696013,4.327,0.0
2017-01-11,14,1239842,4.0,1.0
2014-08-14,53,853195,1.0,0.0
2013-08-29,39,964753,4.0,2.0
2014-01-29,48,1463591,7.0,2.0
2015-09-22,41,940590,1.0,0.0
2015-12-18,30,1464091,4.0,0.0
2014-08-28,25,1146799,10.0,0.0
2016-03-22,47,173111,13.0,0.0
2015-08-13,4,514327,7.0,0.0
2014-10-23,31,1047702,5.0,0.0
2015-03-21,19,114790,14.0,0.0
2017-02-23,46,268443,2.0,0.0
2014-11-08,31,759694,2.0,0.0
2015-11-04,37,1457160,4.0,0.0
2017-05-23,47,2000482,13.0,0.0
2014-11-12,25,552050,2.0,0.0
2017-07-26,36,564110,4.0,0.0
2015-09-09,26,472526,2.0,0.0
2014-08-06,41,932281,1.0,0.0
2015-10-23,48,468058,1.0,1.0
2014-09-18,40,864510,9.0,0.0
2016-06-04,25,2026501,1.0,0.0
2016-07-18,37,1463509,6.0,0.0
2013-05-13,12,1036689,5.0,2.0
2016-09-17,51,1239867,30.704,0.0
2016-05-20,34,1021676,3.0,0.0
2015-07-29,51,988459,29.613,0.0
2013-03-13,8,315178,24.0,2.0
2016-10-31,20,1464002,3.0,0.0
2013-06-10,7,999547,31.0,2.0
2013-09-13,45,1136979,4.0,2.0
2017-06-05,37,2010290,2.0,0.0
2017-07-11,44,830797,5.0,0.0
2017-01-10,8,1146799,6.0,0.0
2014-12-01,27,574898,2.0,0.0
2017-05-01,3,1239883,8.686,0.0
2015-02-15,45,754103,1.0,0.0
2016-12-23,53,1463819,9.0,0.0
2017-05-27,38,1156722,2.0,0.0
2015-01-13,49,915980,1.0,0.0
2016-10-10,4,802833,4.0,0.0
2015-10-23,12,468265,7.0,0.0
2016-07-06,21,1047680,2.0,0.0
2014-04-22,31,749720,3.0,0.0
2017-06-09,52,1163577,7.0,0.0
2017-04-23,52,170791,33.0,0.0
2016-11-13,46,671708,0.5999999999999999,0.0
2015-04-07,8,679602,3.0,0.0
2014-02-21,31,850333,16.0,2.0
2014-06-26,44,584026,4.908,0.0
2015-04-26,17,1105210,1.0,0.0
2013-09-27,28,1146796,2.0,2.0
2017-06-12,4,964752,18.0,0.0
2017-02-18,1,1489908,12.692,0.0
2017-08-12,4,1083152,18.0,0.0
2013-09-19,45,907684,19.0,2.0
2016-09-17,47,1127860,9.0,0.0
2017-06-09,20,839367,1.0,0.0
2016-06-24,40,1239843,10.0,0.0
2015-06-20,20,1464196,4.0,0.0
2014-12-26,51,1363876,11.0,0.0
2014-11-04,1,1463767,4.0,0.0
2017-04-04,10,559873,2.0,0.0
2016-02-28,46,838415,1.0,0.0
2015-10-16,45,1143691,15.0,0.0
2013-11-11,44,208530,8.441,2.0
2017-06-11,16,771156,3.0,1.0
2016-12-15,47,365140,6.0,0.0
2017-04-04,46,958514,3.0,0.0
2017-01-22,40,1489694,2.767,0.0
2016-12-16,9,1910055,4.0,0.0
2017-06-04,49,1949898,10.0,0.0
2017-03-14,37,116311,1.0,0.0
2016-11-30,13,119193,1.0,0.0
2016-03-24,8,1363876,8.0,0.0
2013-06-03,26,1121615,2.0,2.0
2015-05-08,51,262358,5.0,0.0
2017-04-21,5,2026597,2.0,0.0
2015-08-10,51,1473511,9.847,0.0
2015-03-07,46,1014864,11.0,0.0
2014-03-04,43,1150954,7.0,2.0
2017-07-26,13,830797,14.0,0.0
2016-08-17,51,1981370,5.0,0.0
2014-03-17,45,1230440,1.0,2.0
2016-08-16,19,1943792,10.0,0.0
2014-12-17,34,770461,30.0,0.0
2017-05-07,8,1944828,36.075,0.0
2014-10-15,3,1489879,107.0,1.0
2017-03-07,11,263583,8.0,0.0
2016-02-25,4,1473480,1.977,0.0
2013-09-26,37,1114761,3.0,2.0
2017-01-02,12,1176559,2.0,0.0
2013-01-03,34,577745,2.0,2.0
2017-02-14,3,1473404,139.0,0.0
2016-03-24,38,959437,2.0,0.0
2013-12-05,7,838413,7.0,2.0
2016-06-14,33,988408,3.0,0.0
2014-11-02,45,461752,3.0,0.0
2013-12-09,16,915351,15.0,2.0
2017-08-07,52,1473476,6.016,0.0
2015-01-13,54,215331,4.0,0.0
2017-02-15,15,1457012,7.0,1.0
2013-12-29,48,1239791,12.0,2.0
2013-05-22,4,671051,1.0,2.0
2015-08-16,4,1242667,1.0,0.0
2015-05-17,47,1324670,13.0,0.0
2014-12-04,2,1306155,1.0,0.0
2017-08-08,53,692537,8.0,0.0
2013-04-10,12,428054,1.0,2.0
2016-05-05,21,622958,6.0,0.0
2013-10-03,37,598414,3.0,2.0
2016-03-18,13,890375,1.0,0.0
2015-05-11,34,369432,2.0,0.0
2014-03-01,36,1146797,2.0,2.0
2015-03-07,49,809882,11.0,0.0
2013-12-18,46,1159728,37.0,2.0
2017-01-29,31,1971394,2.0,0.0
2017-07-17,20,1695983,4.0,1.0
2015-11-16,30,1958181,9.0,0.0
2014-05-04,6,1047752,15.0,0.0
2014-03-22,51,502227,33.0,2.0
2017-02-16,13,985823,5.0,0.0
2014-03-06,39,1089845,7.0,2.0
2016-02-05,43,1072167,2.0,1.0
2016-01-08,27,471985,5.0,0.0
2015-07-20,49,1463800,5.0,0.0
2016-05-24,45,1464209,5.0,0.0
2017-07-22,10,843459,3.0,0.0
2017-05-28,37,1473393,29.752,0.0
2017-01-24,53,1464079,1.0,0.0
2016-11-04,48,789904,20.0,0.0
2015-07-28,33,271478,4.0,0.0
2016-10-29,6,1342003,6.0,0.0
2014-06-07,43,315176,6.0,0.0
2015-07-14,24,1575245,1.0,0.0
2017-07-13,49,1473401,17.424,0.0
2016-11-24,16,648313,3.0,0.0
2016-11-21,24,843610,5.0,1.0
2015-09-12,44,1229920,1.0,0.0
2017-05-27,28,968935,1.0,0.0
2016-07-30,24,305227,3.0,0.0
2013-08-12,27,329070,3.0,2.0
2015-05-10,14,1393047,4.0,0.0
2015-01-21,37,1146802,4.0,0.0
2013-07-02,47,1044592,25.0,2.0
2016-12-08,34,457688,3.0,0.0
2016-09-13,16,1689854,38.0,1.0
2013-07-25,39,1152355,3.0,2.0
2017-08-07,38,168930,13.0,0.0
2017-02-09,5,1288226,2.242,0.0
2013-12-27,8,627263,6.0,2.0
2015-03-24,15,1047686,1.0,0.0
2016-06-18,40,1930967,4.0,0.0
2015-12-27,23,252970,2.0,0.0
