SUPPKEY,NAME,ADDRESS,CITY,NATION,REGION,PHONE
986,375,998,691,825,1006,590
987,959,281,880,138,27,1012
988,51,196,217,496,549,490
989,53,186,459,421,600,715
990,281,578,181,51,725,61
991,553,674,937,817,179,1023
992,875,685,196,121,416,396
993,789,466,848,490,166,212
994,918,784,14,374,13,749
995,754,341,877,889,127,141
996,732,151,339,412,754,775
997,735,166,619,814,36,509
998,225,877,746,166,644,225
999,612,226,757,189,107,611
1000,238,523,430,8,618,82
1001,331,61,823,661,643,686
1002,891,826,463,516,465,31
1003,270,129,244,425,132,995
1004,905,780,572,436,44,685
1005,575,878,891,915,651,26
1006,799,179,13,726,208,903
1007,360,983,989,596,11,645
1008,164,547,963,550,202,586
1009,835,419,819,799,813,412
1010,874,98,922,955,168,691
1011,702,246,722,176,673,274
1012,112,451,594,824,918,678
1013,686,798,94,726,58,998
1014,816,597,560,881,570,314
1015,193,48,69,11,760,876
1016,471,508,993,525,889,626
1017,706,130,603,889,763,422
1018,628,675,389,673,269,903
1019,551,355,341,719,925,902
1020,380,24,935,647,286,512
1021,712,453,852,785,256,707
1022,584,140,791,503,204,10
1023,289,5,435,246,23,478
1024,985,387,716,65,689,279
1025,938,160,569,96,390,597
1026,64,166,954,757,656,579
1027,295,882,106,136,250,926
1028,673,26,407,839,486,742
1029,978,457,1,998,3,844
1030,536,542,582,258,972,752
1031,713,251,882,281,375,389
1032,145,346,363,352,74,27
1033,126,686,117,993,255,805
1034,909,169,90,963,377,638
1035,555,1002,462,826,243,49
1036,588,338,482,220,85,978
1037,555,875,847,959,223,36
1038,944,749,70,798,728,1014
1039,579,456,785,649,507,895
1040,706,752,1012,876,312,913
1041,601,683,207,931,650,975
1042,243,514,45,72,229,916
1043,707,500,637,556,543,950
1044,428,118,245,420,94,957
1045,918,80,797,224,41,1020
1046,504,923,181,71,196,411
1047,992,425,49,528,841,210
1048,894,219,239,88,270,72
1049,706,456,54,992,497,728
1050,1007,647,292,906,500,734
1051,159,455,497,981,450,953
1052,114,366,126,855,457,800
1053,186,978,468,754,260,469
1054,263,92,546,768,225,335
1055,130,625,248,428,816,776
1056,970,434,861,961,818,849
1057,152,45,553,859,365,859
1058,907,853,483,764,565,63
1059,58,402,518,54,388,295
1060,616,576,148,880,861,811
1061,751,623,452,128,722,744
1062,877,920,348,471,592,536
1063,981,784,759,183,608,207
1064,420,712,646,312,177,832
1065,990,949,674,389,601,660
1066,259,127,373,708,496,817
1067,13,140,973,963,349,62
1068,523,859,412,439,131,593
1069,993,582,766,792,608,901
1070,64,273,875,674,489,823
1071,133,855,78,352,1016,482
1072,572,181,674,477,311,881
1073,917,11,34,11,1021,506
1074,676,535,966,215,692,259
1075,870,845,651,1,937,415
1076,958,298,907,76,362,816
1077,141,715,85,431,452,291
1078,971,1012,487,941,292,845
1079,731,145,235,739,752,154
1080,101,543,470,240,102,295
1081,998,901,376,857,209,983
1082,889,428,833,681,16,461
1083,422,86,942,527,420,498
1084,535,52,279,516,72,654
1085,411,962,452,781,78,442
1086,455,632,706,169,307,80
1087,382,803,634,665,811,25
1088,626,730,817,174,1001,839
1089,261,579,17,505,220,103
1090,816,397,37,789,399,438
1091,62,468,578,87,398,984
1092,829,812,478,897,124,450
1093,459,393,300,77,198,607
1094,435,665,491,162,80,440
1095,299,818,769,722,827,926
1096,105,58,825,924,417,625
1097,579,830,725,762,469,337
1098,467,112,523,120,302,514
1099,875,260,555,246,650,481
1100,116,439,849,996,306,379
1101,259,465,896,155,482,771
1102,358,329,387,453,740,814
1103,393,100,382,692,343,490
1104,697,870,297,1,424,56
1105,244,614,653,541,109,474
1106,178,318,766,1005,945,670
1107,801,900,64,722,35,574
1108,518,572,844,17,646,914
1109,551,512,306,381,417,749
1110,656,308,680,174,946,128
1111,797,129,369,65,505,651
1112,256,16,508,314,22,1012
1113,709,961,1015,881,633,796
1114,688,644,254,866,413,871
1115,1005,369,672,519,348,125
1116,173,313,124,528,957,406
1117,835,638,163,525,625,585
1118,45,87,556,484,672,627
1119,628,962,921,934,418,877
1120,921,757,112,142,251,725
1121,229,924,538,1001,321,221
1122,827,1023,906,927,412,583
1123,92,439,395,222,167,336
1124,459,727,963,38,886,847
1125,720,623,67,1016,479,248
1126,212,434,555,872,904,490
1127,331,497,60,761,267,393
1128,166,342,158,284,796,646
1129,94,535,73,70,941,227
1130,433,136,673,405,828,408
1131,652,4,663,246,92,790
1132,583,946,520,797,1012,673
1133,597,368,706,32,984,500
1134,632,278,386,295,784,88
1135,689,396,1012,180,686,797
1136,548,934,307,970,667,839
1137,806,160,177,643,637,111
1138,24,901,603,649,494,933
1139,170,402,655,229,311,116
1140,944,130,935,958,859,870
1141,613,219,932,426,774,491
1142,809,203,587,611,90,679
1143,568,564,660,645,322,184
1144,448,969,583,324,109,761
1145,591,765,676,999,45,758
1146,879,182,983,190,121,182
1147,401,573,794,179,315,535
1148,630,228,41,182,951,140
1149,316,282,347,921,604,266
1150,643,613,332,454,932,320
1151,545,800,362,472,852,439
1152,673,967,39,8,299,886
1153,578,1016,687,78,570,311
1154,630,730,566,900,826,727
1155,927,335,367,635,145,749
1156,248,827,792,950,683,997
1157,29,41,189,543,767,663
1158,65,592,224,144,3,503
1159,691,687,978,513,458,377
1160,916,1,82,672,41,779
1161,402,454,721,353,688,80
1162,717,779,148,928,918,908
1163,377,223,289,514,506,417
1164,202,943,762,637,450,23
1165,156,891,309,462,598,706
1166,249,306,549,300,126,80
1167,819,380,926,728,500,109
1168,470,553,184,718,772,360
1169,1020,898,708,687,774,889
1170,24,346,324,190,13,59
1171,323,798,706,82,328,357
1172,180,11,848,110,518,0
1173,72,40,429,387,250,818
1174,256,225,77,636,648,532
1175,467,24,352,326,344,146
1176,136,1002,226,815,798,191
1177,388,13,12,623,887,289
1178,870,406,28,703,841,818
1179,488,625,493,151,498,383
1180,1018,5,735,934,378,76
1181,621,457,761,466,583,174
1182,513,231,890,32,632,818
1183,38,378,61,726,481,267
1184,238,400,211,419,107,539
1185,784,450,898,323,149,362
1186,506,527,330,859,444,145
1187,760,131,291,56,763,51
1188,611,896,821,531,673,750
1189,442,264,1006,295,72,652
1190,346,680,154,531,502,928
1191,757,522,475,520,445,340
1192,571,860,530,506,394,210
1193,49,524,900,307,946,371
1194,638,647,962,486,537,278
1195,736,460,401,337,795,284
1196,351,297,686,7,300,4
1197,978,455,503,486,77,322
1198,896,622,812,218,575,101
1199,258,787,115,800,87,588
1200,35,912,320,42,704,929
1201,926,663,820,724,826,770
1202,295,294,728,302,916,439
1203,472,832,397,357,818,308
1204,314,92,861,171,54,257
1205,416,721,533,514,136,407
1206,94,927,640,416,977,319
1207,789,449,655,788,943,505
1208,292,732,540,433,762,876
1209,346,881,206,586,614,813
1210,856,51,621,885,824,767
1211,691,469,541,950,561,507
1212,272,693,72,671,246,756
1213,747,31,44,286,859,594
1214,965,947,117,992,729,430
1215,269,343,474,350,310,952
1216,596,857,589,912,799,414
1217,992,391,972,785,856,931
1218,190,816,288,632,287,201
1219,498,627,148,217,305,313
1220,751,324,533,173,363,809
1221,370,342,453,32,768,448
1222,277,367,321,441,496,725
1223,986,433,530,718,487,332
1224,60,538,992,47,941,89
1225,915,139,493,358,421,450
1226,762,428,357,298,188,851
1227,717,987,657,90,386,475
1228,439,526,162,45,65,33
1229,635,330,209,338,604,765
1230,23,387,133,743,537,645
1231,315,665,553,894,964,896
1232,996,65,330,198,256,1009
1233,44,456,1009,695,501,599
1234,161,997,804,872,318,37
1235,346,168,814,158,413,838
1236,266,231,508,879,656,443
1237,275,303,847,271,741,393
1238,1002,840,83,204,54,614
1239,852,424,205,998,918,900
1240,416,129,477,639,165,1004
1241,585,370,703,976,496,777
1242,402,319,612,146,192,369
1243,503,954,1021,582,878,296
1244,508,545,314,932,911,613
1245,179,446,198,125,249,622
1246,421,1013,785,85,1014,72
1247,800,121,855,548,155,460
1248,740,91,864,822,174,529
1249,759,633,691,965,54,613
1250,1006,16,214,562,747,934
1251,967,563,70,499,329,219
1252,165,690,131,452,793,100
1253,953,204,153,599,398,677
1254,580,611,821,443,476,85
1255,775,221,592,821,856,502
1256,391,613,509,123,345,4
1257,69,105,419,40,346,621
1258,734,698,624,997,969,46
1259,980,857,597,956,353,136
1260,305,691,860,46,592,541
1261,897,107,843,36,537,664
1262,276,522,1001,225,637,429
1263,695,663,751,218,180,986
1264,230,551,1013,34,684,934
1265,15,349,992,727,557,883
1266,353,64,774,38,962,820
1267,748,405,294,1016,126,628
1268,812,260,783,689,546,727
1269,29,454,971,982,792,12
1270,717,267,547,306,406,989
1271,374,443,288,7,274,661
1272,271,384,298,849,295,233
1273,541,930,794,1013,97,516
1274,723,117,608,228,529,533
1275,146,718,155,566,903,198
1276,676,60,478,98,626,341
1277,215,982,947,621,388,945
1278,9,314,285,694,52,460
1279,353,175,451,49,597,1010
1280,975,364,874,665,633,385
1281,871,698,632,782,379,133
1282,607,704,552,962,278,998
1283,748,656,951,458,974,599
1284,903,491,618,629,287,749
1285,721,943,640,145,222,599
1286,388,255,731,615,696,607
1287,549,202,168,425,534,493
1288,298,936,745,442,739,405
1289,293,221,299,400,883,392
1290,784,173,213,100,624,262
1291,433,1020,41,613,611,826
1292,880,504,290,316,594,994
1293,993,571,0,448,460,237
1294,748,188,783,305,684,670
1295,282,481,557,93,531,422
1296,785,243,18,739,178,314
1297,823,994,166,478,911,350
1298,898,450,860,64,69,120
1299,768,251,678,652,552,991
1300,879,280,167,593,603,473
1301,824,181,675,270,622,67
1302,358,333,733,885,122,1004
1303,725,741,363,844,471,34
1304,882,750,76,167,514,250
1305,921,703,880,896,184,304
1306,406,605,338,137,425,747
1307,987,175,208,444,537,317
1308,311,965,150,846,696,258
1309,557,332,724,689,82,155
1310,649,723,542,867,488,511
1311,248,832,829,705,905,165
1312,643,407,897,769,794,75
1313,416,424,183,995,965,184
1314,179,806,538,202,374,237
1315,1003,296,453,88,862,409
1316,399,711,933,410,751,994
1317,934,210,322,824,210,1000
1318,453,554,357,633,130,208
1319,853,23,730,36,993,750
1320,890,617,846,829,137,928
1321,176,768,354,399,30,130
1322,369,278,357,555,982,849
1323,910,1023,820,906,437,208
1324,754,496,176,653,159,78
1325,230,655,977,523,834,112
1326,814,73,191,287,287,712
1327,396,982,524,803,79,471
1328,213,858,741,351,164,54
1329,8,353,702,330,302,180
1330,96,972,997,975,386,342
1331,476,186,248,665,3,202
1332,677,608,909,828,426,197
1333,669,651,978,595,116,628
1334,588,429,404,51,22,708
1335,437,660,871,292,571,818
1336,634,865,10,621,383,229
1337,524,806,215,945,189,423
1338,732,499,521,899,922,267
1339,75,616,869,105,833,877
1340,250,850,904,944,400,485
1341,71,388,745,276,258,25
1342,946,916,897,769,896,943
1343,22,294,989,936,743,538
1344,382,573,769,54,804,796
1345,904,860,5,711,868,360
1346,604,87,695,211,499,230
1347,269,463,932,651,846,56
1348,770,270,865,275,344,559
1349,889,595,538,833,683,750
1350,527,407,774,962,395,745
1351,515,79,153,315,777,95
1352,943,561,609,264,590,490
1353,181,522,85,640,423,763
1354,930,761,559,931,242,737
1355,934,152,63,749,689,70
1356,956,201,442,1006,26,669
1357,260,202,723,319,244,731
1358,744,346,448,798,927,957
1359,967,136,593,743,282,554
1360,629,606,716,452,995,834
1361,73,215,825,345,449,756
1362,148,595,255,771,937,369
1363,153,328,349,806,432,964
1364,662,623,436,316,527,297
1365,508,1014,263,127,139,838
1366,595,805,848,246,1019,797
1367,650,137,614,902,56,612
1368,811,131,240,803,317,894
1369,401,680,401,873,925,323
1370,947,210,281,945,775,789
1371,902,314,849,220,158,525
1372,959,985,123,390,554,250
1373,212,497,420,972,225,606
1374,25,277,102,821,925,519
1375,332,775,520,952,636,772
1376,946,244,1010,990,1009,470
1377,691,181,1004,232,584,4
1378,775,947,112,883,642,440
1379,396,397,771,110,224,560
1380,324,539,1004,922,377,441
1381,104,727,58,872,745,685
1382,481,792,848,909,592,373
1383,936,496,761,740,820,206
1384,761,558,587,730,783,461
1385,185,248,165,626,62,47
1386,273,123,176,435,949,13
1387,813,118,380,248,33,55
1388,802,400,198,560,657,422
1389,576,446,538,462,301,635
1390,321,489,266,65,417,62
1391,1006,907,747,843,278,977
1392,25,661,209,399,394,84
1393,310,347,332,86,973,136
1394,117,139,830,926,731,259
1395,782,461,842,113,563,493
1396,883,33,953,293,352,811
1397,372,402,113,852,539,885
1398,229,604,2,407,126,122
1399,109,856,866,143,634,309
1400,115,708,956,449,258,510
1401,1004,589,105,387,682,31
1402,272,257,172,807,25,665
1403,520,455,137,827,488,822
1404,141,800,937,969,253,243
1405,612,362,385,667,36,325
1406,827,64,785,459,615,971
1407,161,84,923,695,907,587
1408,486,559,752,643,63,847
1409,74,492,158,461,482,998
1410,869,156,415,44,369,626
1411,898,949,538,587,283,941
1412,483,298,1019,459,11,920
1413,164,388,86,216,659,251
1414,41,465,930,932,631,867
1415,536,306,625,250,377,1016
1416,331,361,433,385,562,384
1417,242,431,603,303,328,182
1418,432,298,850,24,656,742
1419,954,971,657,234,314,349
1420,323,596,681,293,153,381
1421,917,47,970,719,64,16
1422,529,169,284,1008,633,501
1423,917,723,197,757,413,767
1424,796,487,377,319,822,588
1425,227,738,241,942,305,971
1426,728,827,954,768,906,115
1427,667,894,766,47,897,870
1428,295,114,572,614,374,742
1429,409,387,501,234,324,924
1430,960,186,176,828,204,351
1431,549,216,1013,884,593,3
1432,624,539,100,93,543,514
1433,879,852,776,709,289,591
1434,807,924,950,517,658,455
1435,497,611,646,269,753,488
1436,172,291,642,913,869,310
1437,64,641,217,569,984,613
1438,727,467,431,523,141,320
1439,590,146,675,16,431,472
1440,588,67,706,680,585,465
1441,905,298,549,703,884,46
1442,292,632,970,781,718,17
1443,907,466,335,23,788,160
1444,299,416,677,572,983,524
1445,384,200,686,73,92,207
1446,271,216,587,718,223,80
1447,89,787,899,859,117,720
1448,535,863,656,145,813,25
1449,258,418,23,666,491,126
1450,172,706,586,65,912,820
1451,666,152,586,835,939,296
1452,340,599,302,832,661,167
1453,791,744,483,406,639,937
1454,751,493,183,543,613,850
1455,830,126,372,869,351,656
1456,616,407,138,179,218,480
1457,679,508,416,614,74,263
1458,387,557,29,701,603,575
1459,357,146,276,10,794,933
1460,453,533,959,57,856,1001
1461,521,812,185,963,701,1011
1462,47,940,467,506,937,989
1463,476,1004,362,259,588,878
1464,775,963,85,364,105,38
1465,472,172,1006,127,826,14
1466,239,257,408,501,263,481
1467,950,354,606,841,118,125
1468,478,410,218,125,678,992
1469,565,656,537,652,346,348
1470,902,380,270,598,166,131
1471,45,368,201,496,782,164
1472,107,248,1014,295,470,857
1473,484,48,315,706,838,12
1474,16,268,988,89,479,1004
1475,313,638,678,550,83,98
1476,54,375,428,635,995,970
1477,650,846,396,717,423,662
1478,270,66,711,419,455,967
1479,763,853,246,663,87,1021
1480,415,156,428,214,891,671
1481,972,247,907,758,670,76
1482,342,892,355,414,929,684
1483,956,775,109,145,31,21
1484,79,434,383,181,353,795
1485,521,835,642,386,689,620
1486,480,449,640,716,169,149
1487,514,71,148,683,329,492
1488,53,43,413,606,75,500
1489,760,294,194,673,981,743
1490,592,137,496,433,10,526
1491,1017,347,992,10,396,601
1492,288,313,498,416,570,9
1493,155,485,834,635,126,85
1494,81,619,422,914,775,478
1495,246,838,294,959,812,615
1496,702,437,89,907,206,972
1497,539,447,362,892,188,209
1498,352,1012,53,393,514,1004
1499,763,250,539,1001,361,482
1500,1013,186,718,373,13,942
1501,784,597,282,524,437,460
1502,157,960,733,25,947,139
1503,633,192,370,982,835,692
1504,12,328,401,132,772,389
1505,120,365,489,670,523,370
1506,685,124,239,105,363,726
1507,865,211,106,810,446,13
1508,834,77,354,674,459,586
1509,553,618,998,144,473,352
1510,279,614,496,952,159,418
1511,108,846,93,39,627,536
1512,727,528,12,753,885,841
1513,499,948,537,929,614,768
1514,862,1010,564,15,670,206
1515,703,946,466,311,755,649
1516,426,601,593,252,41,910
1517,657,660,1015,481,635,563
1518,253,853,650,221,131,681
1519,622,643,995,88,848,61
1520,852,557,877,517,516,138
1521,411,809,175,753,188,310
1522,635,639,622,225,947,802
1523,950,621,418,1013,971,7
1524,650,69,290,320,7,606
1525,574,752,221,597,395,712
1526,504,971,952,812,385,139
1527,358,881,281,374,847,721
1528,808,695,451,73,685,522
1529,60,378,640,762,638,803
1530,720,860,230,277,138,742
1531,710,518,551,45,606,794
1532,157,965,951,0,269,11
1533,706,127,975,207,327,521
1534,996,386,474,988,36,92
1535,871,429,278,690,953,506
1536,122,107,611,965,588,246
1537,993,68,371,298,302,587
1538,809,269,910,509,737,226
1539,759,244,407,974,160,689
1540,251,230,244,992,421,204
1541,928,1020,251,922,758,543
1542,204,318,52,164,161,606
1543,606,703,799,273,281,160
1544,934,815,166,642,930,739
1545,498,653,273,584,122,935
1546,90,296,901,599,391,80
1547,447,1,510,869,106,926
1548,796,258,26,683,975,176
1549,724,684,435,937,548,470
1550,162,855,643,758,567,74
1551,702,714,986,460,404,554
1552,433,156,819,770,371,565
1553,574,682,346,386,700,675
1554,445,591,337,218,809,746
1555,809,795,416,982,922,852
1556,691,590,673,216,211,887
1557,151,316,831,675,718,229
1558,521,547,475,569,561,985
1559,826,961,627,851,642,262
1560,171,222,615,634,319,684
1561,205,454,521,324,452,214
1562,173,966,728,308,182,966
1563,79,109,60,836,345,812
1564,440,229,302,841,909,403
1565,723,147,532,918,473,404
1566,439,196,815,459,507,395
1567,377,31,266,632,683,959
1568,416,326,574,859,545,804
1569,236,925,182,908,508,910
1570,214,266,602,517,274,82
1571,165,31,751,738,517,373
1572,695,160,524,217,113,855
1573,507,918,564,892,229,232
1574,383,920,20,795,190,110
1575,387,215,174,813,282,417
1576,475,361,721,623,245,136
1577,438,835,510,896,488,718
1578,655,1014,653,926,184,719
1579,862,670,964,970,883,31
1580,849,1014,100,303,578,175
1581,124,758,284,68,553,671
1582,341,412,420,114,789,401
1583,343,622,163,365,777,313
1584,478,908,630,366,119,373
1585,846,889,1003,661,487,928
1586,247,339,1015,27,687,395
1587,188,615,289,737,584,831
1588,864,367,693,302,744,584
1589,797,576,249,156,854,702
1590,490,72,1004,916,846,120
1591,883,574,841,676,357,850
1592,658,118,706,918,486,81
1593,912,899,669,703,347,0
1594,693,750,659,920,409,179
1595,198,100,940,693,699,85
1596,915,29,771,850,189,79
1597,673,367,644,370,972,276
1598,112,434,902,946,657,490
1599,295,261,892,501,520,955
1600,594,66,922,614,528,744
1601,676,113,496,88,578,940
1602,117,553,261,799,865,961
1603,330,908,556,875,554,188
1604,737,503,391,15,887,669
1605,13,272,756,495,171,208
1606,289,437,810,276,607,720
1607,372,522,864,12,801,869
1608,47,58,12,97,681,205
1609,205,167,367,521,365,26
1610,780,376,687,54,605,112
1611,940,18,399,933,492,831
1612,294,901,898,568,33,821
1613,281,441,1019,982,909,708
1614,379,358,12,839,419,93
1615,428,621,876,636,993,294
1616,385,59,948,523,802,780
1617,259,411,337,1021,132,495
1618,349,481,944,429,866,544
